id,action_id,action_type,cluster_name,agent_name,status,progress_percentage,steps,metadata,started_at,completed_at,created_at,updated_at
842,act-62508a6a,drain_node,prod-usw2-eks,cluster_manager-dr-use1-eks-01,failed,18,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-db28570-d359e"",""namespace"":""search"",""reason"":""healthy""}",2026-05-29 12:53:37,,2026-05-29 12:53:37,2026-06-23 12:00:00
843,act-eb7d8a99,scale_deployment,prod-use2-eks,worker-staging-use2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""auth-gateway-ec6b034-0575b"",""namespace"":""identity"",""reason"":""healthy""}",2026-06-23 10:25:18,,2026-06-23 10:25:18,2026-06-23 12:00:00
844,act-16c5467e,rollback_deploy,prod-use2-eks,strategist-prod-usw2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""recommendation-e5d5555-c6e9b"",""namespace"":""search"",""reason"":""healthy""}",2026-06-08 17:39:00,2026-06-08 17:40:00,2026-06-08 17:39:00,2026-06-23 12:00:00
845,act-0c0888f1,increase_memory_limit,prod-usw2-eks,worker-staging-use2-eks-04,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""coredns-37f1521-4cd3d"",""namespace"":""kube-system"",""reason"":""network_latency""}",2026-06-16 15:02:08,2026-06-16 15:15:08,2026-06-16 15:02:08,2026-06-23 12:00:00
846,act-19e949c1,increase_memory_limit,prod-use2-eks,worker-dr-use1-eks-03,running,85,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""orders-api-e9b4a39-c3784"",""namespace"":""orders"",""reason"":""memory_leak""}",2026-06-02 06:00:36,,2026-06-02 06:00:36,2026-06-23 12:00:00
847,act-a2af737a,cordon_node,prod-usw2-eks,cluster_manager-staging-use2-eks-01,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""cart-svc-0a94879-c1bba"",""namespace"":""checkout"",""reason"":""disk_pressure""}",2026-06-22 05:22:17,2026-06-22 05:27:17,2026-06-22 05:22:17,2026-06-23 12:00:00
848,act-c85c2cd4,rollback_deploy,prod-use2-eks,worker-staging-use2-eks-02,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""orders-api-bfb2f93-32ad3"",""namespace"":""orders"",""reason"":""memory_leak""}",2026-06-04 17:20:29,,2026-06-04 17:20:29,2026-06-23 12:00:00
849,act-8af344b9,rollback_deploy,prod-use2-eks,worker-staging-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""metrics-server-e2e6924-29c37"",""namespace"":""kube-system"",""reason"":""network_latency""}",2026-06-21 21:01:28,2026-06-21 21:17:28,2026-06-21 21:01:28,2026-06-23 12:00:00
850,act-b943df09,restart_pod,prod-usw2-eks,worker-staging-use2-eks-03,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""auth-gateway-7d2aa28-56f78"",""namespace"":""identity"",""reason"":""healthy""}",2026-06-17 19:55:44,,2026-06-17 19:55:44,2026-06-23 12:00:00
851,act-879d785f,cordon_node,prod-usw2-eks,worker-dr-use1-eks-02,running,89,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-c2b3638-fa6d0"",""namespace"":""checkout"",""reason"":""healthy""}",2026-05-30 12:04:56,,2026-05-30 12:04:56,2026-06-23 12:00:00
852,act-d9ea276d,drain_node,prod-usw2-eks,cluster_manager-dr-use1-eks-00,failed,77,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""image-resizer-9683178-b7560"",""namespace"":""platform"",""reason"":""healthy""}",2026-06-21 10:36:31,,2026-06-21 10:36:31,2026-06-23 12:00:00
853,act-19fdca39,increase_memory_limit,prod-usw2-eks,worker-prod-use2-eks-04,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""inventory-svc-0d33458-c137f"",""namespace"":""inventory"",""reason"":""healthy""}",2026-06-13 19:06:26,,2026-06-13 19:06:26,2026-06-23 12:00:00
854,act-6da2c546,drain_node,prod-usw2-eks,worker-staging-use2-eks-03,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""recommendation-1e52697-e4756"",""namespace"":""search"",""reason"":""healthy""}",2026-06-23 07:28:21,2026-06-23 07:45:21,2026-06-23 07:28:21,2026-06-23 12:00:00
855,act-baeeb92a,scale_deployment,prod-use2-eks,worker-prod-use2-eks-04,failed,25,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""indexer-b07f520-eaf04"",""namespace"":""search"",""reason"":""healthy""}",2026-05-24 19:57:52,,2026-05-24 19:57:52,2026-06-23 12:00:00
856,act-5960f830,scale_deployment,prod-use2-eks,strategist-dr-use1-eks-00,running,63,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-c343d41-6a8d2"",""namespace"":""checkout"",""reason"":""oom_crashloop""}",2026-05-27 12:15:37,,2026-05-27 12:15:37,2026-06-23 12:00:00
857,act-318c9ae4,cordon_node,prod-usw2-eks,worker-prod-use2-eks-04,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""checkout-web-c2b3638-fa6d0"",""namespace"":""checkout"",""reason"":""healthy""}",2026-06-09 11:04:35,2026-06-09 11:09:35,2026-06-09 11:04:35,2026-06-23 12:00:00
858,act-791a9624,scale_deployment,dr-use1-eks,worker-dr-use1-eks-03,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""inventory-svc-4ccbe67-9cbde"",""namespace"":""inventory"",""reason"":""healthy""}",2026-06-08 05:55:14,2026-06-08 06:00:14,2026-06-08 05:55:14,2026-06-23 12:00:00
859,act-70d7b1b3,scale_deployment,prod-use2-eks,worker-prod-usw2-eks-05,running,30,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""auth-gateway-9bddb17-f3d59"",""namespace"":""identity"",""reason"":""healthy""}",2026-06-04 04:16:43,,2026-06-04 04:16:43,2026-06-23 12:00:00
860,act-c2974ca9,restart_pod,prod-usw2-eks,worker-prod-usw2-eks-00,failed,13,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-15a6d76-12766"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-07 12:29:32,,2026-06-07 12:29:32,2026-06-23 12:00:00
861,act-71028b18,cordon_node,prod-use2-eks,strategist-dr-use1-eks-00,running,42,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""orders-worker-6ee3345-b0d20"",""namespace"":""orders"",""reason"":""healthy""}",2026-06-08 21:07:05,,2026-06-08 21:07:05,2026-06-23 12:00:00
862,act-e60448d9,drain_node,prod-usw2-eks,strategist-dr-use1-eks-00,running,57,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""coredns-37f1521-4cd3d"",""namespace"":""kube-system"",""reason"":""network_latency""}",2026-05-27 05:26:29,,2026-05-27 05:26:29,2026-06-23 12:00:00
863,act-512a214f,rollback_deploy,staging-use2-eks,cluster_manager-prod-usw2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""auth-gateway-c975434-e6ef9"",""namespace"":""identity"",""reason"":""healthy""}",2026-06-12 09:07:46,,2026-06-12 09:07:46,2026-06-23 12:00:00
864,act-7a95a711,rollback_deploy,prod-use2-eks,worker-prod-use2-eks-02,running,63,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""inventory-svc-df6d343-0a45b"",""namespace"":""inventory"",""reason"":""healthy""}",2026-06-21 20:34:33,,2026-06-21 20:34:33,2026-06-23 12:00:00
865,act-74eaf70b,increase_memory_limit,prod-use2-eks,worker-staging-use2-eks-04,running,21,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""payments-api-7fa4649-debd8"",""namespace"":""payments"",""reason"":""memory_leak""}",2026-06-08 18:01:51,,2026-06-08 18:01:51,2026-06-23 12:00:00
866,act-83999e19,drain_node,staging-use2-eks,worker-prod-use2-eks-04,failed,32,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""recommendation-2071c72-c0b22"",""namespace"":""search"",""reason"":""healthy""}",2026-05-31 09:40:14,,2026-05-31 09:40:14,2026-06-23 12:00:00
867,act-eb916d7e,drain_node,prod-usw2-eks,cluster_manager-dr-use1-eks-01,running,74,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""orders-worker-b907131-2627d"",""namespace"":""orders"",""reason"":""disk_pressure""}",2026-06-20 04:54:56,,2026-06-20 04:54:56,2026-06-23 12:00:00
868,act-cacabd5b,rollback_deploy,prod-usw2-eks,worker-staging-use2-eks-04,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""metrics-server-6162d13-d4a14"",""namespace"":""kube-system"",""reason"":""node_pressure""}",2026-06-18 14:55:28,,2026-06-18 14:55:28,2026-06-23 12:00:00
869,act-c303d013,increase_memory_limit,prod-usw2-eks,cluster_manager-dr-use1-eks-01,failed,14,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""orders-worker-8482791-f2d9f"",""namespace"":""orders"",""reason"":""disk_pressure""}",2026-06-07 13:54:23,,2026-06-07 13:54:23,2026-06-23 12:00:00
870,act-8c65fc50,rollback_deploy,staging-use2-eks,cluster_manager-prod-use2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-aca9086-f5fe6"",""namespace"":""checkout"",""reason"":""node_pressure""}",2026-06-11 11:01:56,,2026-06-11 11:01:56,2026-06-23 12:00:00
871,act-54eded07,restart_pod,dr-use1-eks,cluster_manager-prod-use2-eks-01,running,31,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-4263246-52f3a"",""namespace"":""checkout"",""reason"":""memory_leak""}",2026-05-27 04:15:19,,2026-05-27 04:15:19,2026-06-23 12:00:00
872,act-b5214885,increase_memory_limit,prod-usw2-eks,cluster_manager-prod-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""indexer-b957537-8aa20"",""namespace"":""search"",""reason"":""healthy""}",2026-05-24 20:48:01,2026-05-24 21:01:01,2026-05-24 20:48:01,2026-06-23 12:00:00
873,act-8d3a80ac,drain_node,prod-usw2-eks,cluster_manager-prod-use2-eks-01,running,15,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-db28570-d359e"",""namespace"":""search"",""reason"":""healthy""}",2026-06-05 04:07:46,,2026-06-05 04:07:46,2026-06-23 12:00:00
874,act-d9b191e8,scale_deployment,prod-usw2-eks,worker-prod-use2-eks-05,running,78,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""config-svc-d193d56-68bd9"",""namespace"":""platform"",""reason"":""healthy""}",2026-05-27 20:22:42,,2026-05-27 20:22:42,2026-06-23 12:00:00
875,act-4dbd875f,restart_pod,prod-use2-eks,worker-dr-use1-eks-01,running,89,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""coredns-47d4438-c55d7"",""namespace"":""kube-system"",""reason"":""disk_pressure""}",2026-05-30 11:24:05,,2026-05-30 11:24:05,2026-06-23 12:00:00
876,act-4233ba18,drain_node,prod-usw2-eks,cluster_manager-prod-use2-eks-01,running,14,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""indexer-b957537-8aa20"",""namespace"":""search"",""reason"":""healthy""}",2026-06-14 07:42:06,,2026-06-14 07:42:06,2026-06-23 12:00:00
877,act-46665abf,rollback_deploy,prod-usw2-eks,cluster_manager-prod-use2-eks-01,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""search-api-8352074-5b766"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-04 03:30:08,2026-06-04 03:42:08,2026-06-04 03:30:08,2026-06-23 12:00:00
878,act-26673d58,drain_node,staging-use2-eks,worker-prod-usw2-eks-05,failed,13,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""auth-gateway-41b4f33-14ef9"",""namespace"":""identity"",""reason"":""healthy""}",2026-05-27 08:07:15,,2026-05-27 08:07:15,2026-06-23 12:00:00
879,act-a89f62fe,increase_memory_limit,prod-use2-eks,cluster_manager-prod-use2-eks-01,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""metrics-server-e2e6924-29c37"",""namespace"":""kube-system"",""reason"":""network_latency""}",2026-06-22 07:20:06,,2026-06-22 07:20:06,2026-06-23 12:00:00
880,act-d057a59e,rollback_deploy,prod-usw2-eks,worker-prod-usw2-eks-02,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""orders-api-cbca488-26609"",""namespace"":""orders"",""reason"":""oom_crashloop""}",2026-06-09 02:06:08,,2026-06-09 02:06:08,2026-06-23 12:00:00
881,act-2500a68c,cordon_node,prod-usw2-eks,cluster_manager-prod-usw2-eks-01,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-db28570-d359e"",""namespace"":""search"",""reason"":""healthy""}",2026-05-25 05:31:08,,2026-05-25 05:31:08,2026-06-23 12:00:00
882,act-ee44838c,cordon_node,staging-use2-eks,worker-prod-use2-eks-01,running,72,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""config-svc-929cd33-16be4"",""namespace"":""platform"",""reason"":""disk_pressure""}",2026-06-19 23:42:36,,2026-06-19 23:42:36,2026-06-23 12:00:00
883,act-b9144db2,cordon_node,prod-use2-eks,worker-staging-use2-eks-04,failed,26,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-c343d41-6a8d2"",""namespace"":""checkout"",""reason"":""oom_crashloop""}",2026-06-22 08:04:59,,2026-06-22 08:04:59,2026-06-23 12:00:00
884,act-45636473,restart_pod,prod-usw2-eks,worker-dr-use1-eks-03,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""payments-api-1e23165-1e35b"",""namespace"":""payments"",""reason"":""memory_leak""}",2026-05-31 18:18:32,2026-05-31 18:24:32,2026-05-31 18:18:32,2026-06-23 12:00:00
885,act-a62bf9df,rollback_deploy,prod-usw2-eks,worker-staging-use2-eks-01,failed,83,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""payments-worker-bbc0947-0aa1a"",""namespace"":""payments"",""reason"":""oom_crashloop""}",2026-06-17 00:36:39,,2026-06-17 00:36:39,2026-06-23 12:00:00
886,act-048cc795,scale_deployment,dr-use1-eks,worker-staging-use2-eks-05,failed,60,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""orders-worker-f884840-8265c"",""namespace"":""orders"",""reason"":""healthy""}",2026-06-07 07:07:04,,2026-06-07 07:07:04,2026-06-23 12:00:00
887,act-5d5f8f60,scale_deployment,prod-usw2-eks,worker-prod-use2-eks-05,failed,53,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""config-svc-370d832-a686a"",""namespace"":""platform"",""reason"":""healthy""}",2026-05-31 07:03:42,,2026-05-31 07:03:42,2026-06-23 12:00:00
