cache_key,cache_value,created_at,expires_at
mc:prod-usw2-eks:platform:image-resizer-6542c92-1100b:tcp_established,"{""value"":26603.9,""ts"":""2026-06-23 06:09:51""}",2026-06-23 06:09:51,2026-06-23 06:14:51
mc:prod-usw2-eks:orders:orders-api-21c5d48-15186:container_memory_working_set_bytes,"{""value"":19610.48,""ts"":""2026-06-23 06:19:04""}",2026-06-23 06:19:04,2026-06-23 06:24:04
mc:prod-usw2-eks:search:recommendation-87e3198-026ea:container_memory_rss,"{""value"":49248.48,""ts"":""2026-06-23 08:16:53""}",2026-06-23 08:16:53,2026-06-23 08:21:53
mc:prod-usw2-eks:identity:auth-gateway-d4d3364-aac01:process_open_fds,"{""value"":9790.78,""ts"":""2026-06-23 09:07:29""}",2026-06-23 09:07:29,2026-06-23 09:12:29
mc:prod-use2-eks:payments:payments-api-58c5e74-26d34:container_memory_working_set_bytes,"{""value"":79163.79,""ts"":""2026-06-23 07:26:00""}",2026-06-23 07:26:00,2026-06-23 07:31:00
mc:prod-usw2-eks:identity:auth-gateway-fb1c283-81cc8:process_open_fds,"{""value"":37676.66,""ts"":""2026-06-23 07:49:27""}",2026-06-23 07:49:27,2026-06-23 07:54:27
mc:prod-use2-eks:payments:payments-api-c9c2b74-00142:http_requests_total,"{""value"":54763.23,""ts"":""2026-06-23 10:23:14""}",2026-06-23 10:23:14,2026-06-23 10:28:14
mc:prod-use2-eks:checkout:checkout-web-c343d41-6a8d2:kube_pod_container_status_restarts_total,"{""value"":46361.85,""ts"":""2026-06-23 11:37:35""}",2026-06-23 11:37:35,2026-06-23 11:42:35
mc:prod-use2-eks:orders:orders-worker-9681c18-374c7:http_request_duration_ms,"{""value"":61641.36,""ts"":""2026-06-23 09:27:29""}",2026-06-23 09:27:29,2026-06-23 09:32:29
mc:prod-usw2-eks:payments:payments-worker-1d1bf52-dff66:container_network_receive_bytes_total,"{""value"":21716.82,""ts"":""2026-06-23 08:34:17""}",2026-06-23 08:34:17,2026-06-23 08:39:17
mc:prod-usw2-eks:orders:orders-worker-b907131-2627d:kube_pod_container_status_restarts_total,"{""value"":3129.32,""ts"":""2026-06-23 07:04:38""}",2026-06-23 07:04:38,2026-06-23 07:09:38
mc:prod-use2-eks:checkout:checkout-web-c343d41-6a8d2:http_requests_total,"{""value"":20885.66,""ts"":""2026-06-23 09:13:13""}",2026-06-23 09:13:13,2026-06-23 09:18:13
mc:prod-use2-eks:orders:orders-worker-6ee3345-b0d20:container_memory_working_set_bytes,"{""value"":90191.69,""ts"":""2026-06-23 09:51:59""}",2026-06-23 09:51:59,2026-06-23 09:56:59
mc:prod-use2-eks:identity:auth-gateway-9bddb17-f3d59:go_gc_duration_seconds,"{""value"":35884.67,""ts"":""2026-06-23 07:21:12""}",2026-06-23 07:21:12,2026-06-23 07:26:12
mc:prod-usw2-eks:payments:payments-api-1e23165-1e35b:kube_pod_container_status_restarts_total,"{""value"":5841.01,""ts"":""2026-06-23 06:43:04""}",2026-06-23 06:43:04,2026-06-23 06:48:04
mc:staging-use2-eks:payments:payments-api-2729261-453da:container_fs_usage_bytes,"{""value"":34940.47,""ts"":""2026-06-23 08:37:12""}",2026-06-23 08:37:12,2026-06-23 08:42:12
mc:prod-use2-eks:checkout:checkout-web-0101b48-2b2af:container_cpu_usage_seconds_total,"{""value"":70770.63,""ts"":""2026-06-23 11:44:04""}",2026-06-23 11:44:04,2026-06-23 11:49:04
mc:prod-usw2-eks:identity:auth-gateway-fb1c283-81cc8:kube_pod_container_status_restarts_total,"{""value"":63852.37,""ts"":""2026-06-23 09:36:49""}",2026-06-23 09:36:49,2026-06-23 09:41:49
mc:staging-use2-eks:checkout:checkout-web-2b77739-52fdd:container_fs_usage_bytes,"{""value"":18344.92,""ts"":""2026-06-23 11:29:38""}",2026-06-23 11:29:38,2026-06-23 11:34:38
mc:prod-usw2-eks:identity:auth-gateway-fb1c283-81cc8:container_network_receive_bytes_total,"{""value"":25845.11,""ts"":""2026-06-23 10:51:08""}",2026-06-23 10:51:08,2026-06-23 10:56:08
mc:dr-use1-eks:search:indexer-6af7422-f66fc:container_fs_usage_bytes,"{""value"":4048.43,""ts"":""2026-06-23 09:56:58""}",2026-06-23 09:56:58,2026-06-23 10:01:58
mc:prod-usw2-eks:orders:orders-worker-0696c96-a62c8:container_network_receive_bytes_total,"{""value"":32251.75,""ts"":""2026-06-23 09:36:12""}",2026-06-23 09:36:12,2026-06-23 09:41:12
mc:prod-usw2-eks:checkout:cart-svc-ee38458-64d46:http_requests_total,"{""value"":91915.99,""ts"":""2026-06-23 07:49:18""}",2026-06-23 07:49:18,2026-06-23 07:54:18
mc:prod-usw2-eks:search:recommendation-87e3198-026ea:kube_pod_container_status_restarts_total,"{""value"":44817.55,""ts"":""2026-06-23 08:50:02""}",2026-06-23 08:50:02,2026-06-23 08:55:02
mc:dr-use1-eks:search:indexer-6af7422-f66fc:container_memory_working_set_bytes,"{""value"":97211.11,""ts"":""2026-06-23 07:09:03""}",2026-06-23 07:09:03,2026-06-23 07:14:03
mc:prod-use2-eks:search:search-api-1271443-2f040:tcp_established,"{""value"":70206.84,""ts"":""2026-06-23 09:00:42""}",2026-06-23 09:00:42,2026-06-23 09:05:42
mc:prod-usw2-eks:identity:session-store-d825e25-14f9f:container_fs_usage_bytes,"{""value"":21906.33,""ts"":""2026-06-23 08:31:58""}",2026-06-23 08:31:58,2026-06-23 08:36:58
mc:staging-use2-eks:checkout:checkout-web-aca9086-f5fe6:container_fs_usage_bytes,"{""value"":45294.46,""ts"":""2026-06-23 11:06:16""}",2026-06-23 11:06:16,2026-06-23 11:11:16
mc:prod-use2-eks:identity:auth-gateway-9bddb17-f3d59:process_open_fds,"{""value"":96736.06,""ts"":""2026-06-23 06:11:14""}",2026-06-23 06:11:14,2026-06-23 06:16:14
mc:dr-use1-eks:platform:config-svc-0f5b883-4b9e2:container_network_receive_bytes_total,"{""value"":9073.07,""ts"":""2026-06-23 08:24:32""}",2026-06-23 08:24:32,2026-06-23 08:29:32
mc:dr-use1-eks:ledger:ledger-svc-e00a046-6e2d6:container_memory_working_set_bytes,"{""value"":22925.09,""ts"":""2026-06-23 08:02:37""}",2026-06-23 08:02:37,2026-06-23 08:07:37
mc:prod-use2-eks:orders:orders-api-e9b4a39-c3784:tcp_established,"{""value"":17023.08,""ts"":""2026-06-23 09:17:34""}",2026-06-23 09:17:34,2026-06-23 09:22:34
mc:prod-use2-eks:identity:session-store-1ac5266-1ca26:kube_pod_container_status_restarts_total,"{""value"":77870.4,""ts"":""2026-06-23 10:52:22""}",2026-06-23 10:52:22,2026-06-23 10:57:22
mc:prod-usw2-eks:search:search-api-8352074-5b766:process_open_fds,"{""value"":81923.04,""ts"":""2026-06-23 11:24:31""}",2026-06-23 11:24:31,2026-06-23 11:29:31
mc:prod-use2-eks:identity:auth-gateway-ec6b034-0575b:container_cpu_usage_seconds_total,"{""value"":19614.25,""ts"":""2026-06-23 08:47:00""}",2026-06-23 08:47:00,2026-06-23 08:52:00
mc:prod-usw2-eks:checkout:checkout-web-f628153-c1833:container_memory_working_set_bytes,"{""value"":89681.07,""ts"":""2026-06-23 08:37:28""}",2026-06-23 08:37:28,2026-06-23 08:42:28
mc:prod-usw2-eks:payments:payments-api-1e23165-1e35b:tcp_established,"{""value"":37751.01,""ts"":""2026-06-23 10:28:14""}",2026-06-23 10:28:14,2026-06-23 10:33:14
mc:staging-use2-eks:identity:auth-gateway-41b4f33-14ef9:process_open_fds,"{""value"":23193.03,""ts"":""2026-06-23 06:00:19""}",2026-06-23 06:00:19,2026-06-23 06:05:19
mc:prod-use2-eks:ledger:ledger-svc-f4a6d64-16dde:http_request_duration_ms,"{""value"":73237.26,""ts"":""2026-06-23 11:54:21""}",2026-06-23 11:54:21,2026-06-23 11:59:21
mc:prod-usw2-eks:orders:orders-api-402bb51-ad48f:process_open_fds,"{""value"":96122.64,""ts"":""2026-06-23 10:12:29""}",2026-06-23 10:12:29,2026-06-23 10:17:29
mc:prod-usw2-eks:inventory:inventory-svc-4453f63-e15f3:container_fs_usage_bytes,"{""value"":14942.9,""ts"":""2026-06-23 10:56:22""}",2026-06-23 10:56:22,2026-06-23 11:01:22
mc:prod-usw2-eks:kube-system:metrics-server-6162d13-d4a14:kube_pod_container_status_restarts_total,"{""value"":4123.49,""ts"":""2026-06-23 07:15:14""}",2026-06-23 07:15:14,2026-06-23 07:20:14
mc:staging-use2-eks:inventory:inventory-svc-1d6f570-1b50d:container_network_receive_bytes_total,"{""value"":88364.71,""ts"":""2026-06-23 09:32:12""}",2026-06-23 09:32:12,2026-06-23 09:37:12
mc:prod-use2-eks:identity:auth-gateway-ec6b034-0575b:container_memory_rss,"{""value"":85126.32,""ts"":""2026-06-23 08:34:50""}",2026-06-23 08:34:50,2026-06-23 08:39:50
mc:prod-usw2-eks:identity:auth-gateway-7d2aa28-56f78:http_request_duration_ms,"{""value"":54891.71,""ts"":""2026-06-23 08:58:25""}",2026-06-23 08:58:25,2026-06-23 09:03:25
mc:prod-use2-eks:payments:payments-api-c9c2b74-00142:go_gc_duration_seconds,"{""value"":45492.92,""ts"":""2026-06-23 08:24:20""}",2026-06-23 08:24:20,2026-06-23 08:29:20
mc:staging-use2-eks:search:search-api-8ca0b98-505ff:go_gc_duration_seconds,"{""value"":45220.69,""ts"":""2026-06-23 09:21:35""}",2026-06-23 09:21:35,2026-06-23 09:26:35
mc:prod-usw2-eks:identity:auth-gateway-ebb2b70-575e4:container_memory_rss,"{""value"":89987.77,""ts"":""2026-06-23 09:20:37""}",2026-06-23 09:20:37,2026-06-23 09:25:37
mc:prod-use2-eks:search:recommendation-c460126-52814:http_request_duration_ms,"{""value"":7923.52,""ts"":""2026-06-23 09:24:59""}",2026-06-23 09:24:59,2026-06-23 09:29:59
mc:dr-use1-eks:search:search-api-be84964-d972c:process_open_fds,"{""value"":43650.96,""ts"":""2026-06-23 11:45:46""}",2026-06-23 11:45:46,2026-06-23 11:50:46
mc:staging-use2-eks:search:search-api-8ca0b98-505ff:container_cpu_usage_seconds_total,"{""value"":65757.03,""ts"":""2026-06-23 09:27:41""}",2026-06-23 09:27:41,2026-06-23 09:32:41
mc:prod-use2-eks:payments:payments-api-58c5e74-26d34:container_network_receive_bytes_total,"{""value"":56446.89,""ts"":""2026-06-23 11:33:41""}",2026-06-23 11:33:41,2026-06-23 11:38:41
mc:prod-usw2-eks:identity:session-store-d825e25-14f9f:process_open_fds,"{""value"":59360.14,""ts"":""2026-06-23 10:13:24""}",2026-06-23 10:13:24,2026-06-23 10:18:24
mc:staging-use2-eks:search:recommendation-2071c72-c0b22:container_cpu_usage_seconds_total,"{""value"":42485.1,""ts"":""2026-06-23 06:54:41""}",2026-06-23 06:54:41,2026-06-23 06:59:41
mc:dr-use1-eks:platform:config-svc-0f5b883-4b9e2:http_request_duration_ms,"{""value"":54907.73,""ts"":""2026-06-23 10:47:42""}",2026-06-23 10:47:42,2026-06-23 10:52:42
mc:dr-use1-eks:search:search-api-d416b43-7cb20:process_open_fds,"{""value"":38670.42,""ts"":""2026-06-23 07:31:38""}",2026-06-23 07:31:38,2026-06-23 07:36:38
mc:prod-usw2-eks:orders:orders-worker-8482791-f2d9f:process_open_fds,"{""value"":34410.82,""ts"":""2026-06-23 06:51:39""}",2026-06-23 06:51:39,2026-06-23 06:56:39
mc:prod-usw2-eks:platform:image-resizer-9683178-b7560:http_request_duration_ms,"{""value"":87120.41,""ts"":""2026-06-23 11:07:28""}",2026-06-23 11:07:28,2026-06-23 11:12:28
mc:prod-use2-eks:checkout:checkout-web-c2eb578-2d181:container_fs_usage_bytes,"{""value"":69370.36,""ts"":""2026-06-23 09:04:45""}",2026-06-23 09:04:45,2026-06-23 09:09:45
mc:prod-usw2-eks:identity:auth-gateway-ebb2b70-575e4:container_fs_usage_bytes,"{""value"":98503.73,""ts"":""2026-06-23 09:03:59""}",2026-06-23 09:03:59,2026-06-23 09:08:59
mc:prod-use2-eks:ledger:ledger-svc-204e643-7d23b:container_memory_rss,"{""value"":2701.75,""ts"":""2026-06-23 09:40:46""}",2026-06-23 09:40:46,2026-06-23 09:45:46
mc:prod-use2-eks:platform:config-svc-027a395-39a4d:http_request_duration_ms,"{""value"":62868.99,""ts"":""2026-06-23 06:09:52""}",2026-06-23 06:09:52,2026-06-23 06:14:52
mc:prod-use2-eks:notifications:notifications-1938743-28dca:http_request_duration_ms,"{""value"":56094.72,""ts"":""2026-06-23 09:16:06""}",2026-06-23 09:16:06,2026-06-23 09:21:06
mc:prod-use2-eks:checkout:checkout-web-c2eb578-2d181:tcp_established,"{""value"":15568.08,""ts"":""2026-06-23 07:40:29""}",2026-06-23 07:40:29,2026-06-23 07:45:29
mc:prod-use2-eks:checkout:checkout-web-0101b48-2b2af:container_fs_usage_bytes,"{""value"":1676.03,""ts"":""2026-06-23 07:48:22""}",2026-06-23 07:48:22,2026-06-23 07:53:22
mc:prod-usw2-eks:payments:payments-api-6c2b997-3e07d:container_fs_usage_bytes,"{""value"":79861.17,""ts"":""2026-06-23 09:14:54""}",2026-06-23 09:14:54,2026-06-23 09:19:54
mc:prod-use2-eks:search:search-api-4350294-dbefb:kube_pod_container_status_restarts_total,"{""value"":83054.0,""ts"":""2026-06-23 11:36:58""}",2026-06-23 11:36:58,2026-06-23 11:41:58
mc:prod-use2-eks:checkout:checkout-web-47df111-4e24c:process_open_fds,"{""value"":35193.46,""ts"":""2026-06-23 11:39:23""}",2026-06-23 11:39:23,2026-06-23 11:44:23
mc:prod-use2-eks:search:recommendation-c460126-52814:process_open_fds,"{""value"":29656.38,""ts"":""2026-06-23 10:12:16""}",2026-06-23 10:12:16,2026-06-23 10:17:16
mc:prod-usw2-eks:payments:payments-api-6c2b997-3e07d:process_open_fds,"{""value"":93571.96,""ts"":""2026-06-23 10:53:02""}",2026-06-23 10:53:02,2026-06-23 10:58:02
mc:staging-use2-eks:search:search-api-1605640-8abaf:container_cpu_usage_seconds_total,"{""value"":45098.37,""ts"":""2026-06-23 07:13:00""}",2026-06-23 07:13:00,2026-06-23 07:18:00
mc:staging-use2-eks:search:search-api-8ca0b98-505ff:container_memory_rss,"{""value"":97359.89,""ts"":""2026-06-23 10:25:35""}",2026-06-23 10:25:35,2026-06-23 10:30:35
mc:prod-usw2-eks:payments:payments-api-1e23165-1e35b:container_network_receive_bytes_total,"{""value"":176.49,""ts"":""2026-06-23 10:46:17""}",2026-06-23 10:46:17,2026-06-23 10:51:17
mc:prod-use2-eks:search:search-api-61d1d17-0014f:container_fs_usage_bytes,"{""value"":52753.62,""ts"":""2026-06-23 08:33:10""}",2026-06-23 08:33:10,2026-06-23 08:38:10
mc:prod-usw2-eks:orders:orders-worker-8482791-f2d9f:container_network_receive_bytes_total,"{""value"":92945.97,""ts"":""2026-06-23 09:34:04""}",2026-06-23 09:34:04,2026-06-23 09:39:04
mc:prod-usw2-eks:ledger:ledger-svc-842cd31-95bfa:kube_pod_container_status_restarts_total,"{""value"":89825.21,""ts"":""2026-06-23 06:36:01""}",2026-06-23 06:36:01,2026-06-23 06:41:01
mc:prod-usw2-eks:search:indexer-6c1eb29-ca471:container_memory_rss,"{""value"":33060.03,""ts"":""2026-06-23 09:04:49""}",2026-06-23 09:04:49,2026-06-23 09:09:49
mc:prod-usw2-eks:identity:auth-gateway-d4d3364-aac01:container_memory_rss,"{""value"":6297.36,""ts"":""2026-06-23 11:09:24""}",2026-06-23 11:09:24,2026-06-23 11:14:24
mc:prod-use2-eks:inventory:inventory-svc-3e28589-98330:container_cpu_usage_seconds_total,"{""value"":26357.18,""ts"":""2026-06-23 11:50:10""}",2026-06-23 11:50:10,2026-06-23 11:55:10
mc:prod-use2-eks:orders:orders-worker-9681c18-374c7:kube_pod_container_status_restarts_total,"{""value"":24284.21,""ts"":""2026-06-23 06:50:47""}",2026-06-23 06:50:47,2026-06-23 06:55:47
mc:staging-use2-eks:inventory:inventory-svc-1d6f570-1b50d:tcp_established,"{""value"":59976.6,""ts"":""2026-06-23 08:29:54""}",2026-06-23 08:29:54,2026-06-23 08:34:54
mc:prod-usw2-eks:payments:payments-worker-bbc0947-0aa1a:kube_pod_container_status_restarts_total,"{""value"":52585.51,""ts"":""2026-06-23 09:33:30""}",2026-06-23 09:33:30,2026-06-23 09:38:30
mc:prod-use2-eks:platform:config-svc-ddd1723-06ca5:container_memory_working_set_bytes,"{""value"":30435.04,""ts"":""2026-06-23 11:39:37""}",2026-06-23 11:39:37,2026-06-23 11:44:37
mc:staging-use2-eks:payments:payments-api-dde4d16-a3d09:http_requests_total,"{""value"":49584.01,""ts"":""2026-06-23 06:02:24""}",2026-06-23 06:02:24,2026-06-23 06:07:24
mc:prod-usw2-eks:platform:config-svc-d193d56-68bd9:tcp_established,"{""value"":52722.26,""ts"":""2026-06-23 06:10:03""}",2026-06-23 06:10:03,2026-06-23 06:15:03
mc:prod-usw2-eks:identity:session-store-d825e25-14f9f:kube_pod_container_status_restarts_total,"{""value"":87378.83,""ts"":""2026-06-23 10:37:41""}",2026-06-23 10:37:41,2026-06-23 10:42:41
mc:prod-usw2-eks:kube-system:metrics-server-6162d13-d4a14:container_memory_working_set_bytes,"{""value"":49289.93,""ts"":""2026-06-23 09:33:57""}",2026-06-23 09:33:57,2026-06-23 09:38:57
mc:prod-usw2-eks:orders:orders-worker-8482791-f2d9f:go_gc_duration_seconds,"{""value"":69854.65,""ts"":""2026-06-23 06:10:52""}",2026-06-23 06:10:52,2026-06-23 06:15:52
mc:dr-use1-eks:orders:orders-api-8330e48-f22f4:http_requests_total,"{""value"":41172.03,""ts"":""2026-06-23 11:59:23""}",2026-06-23 11:59:23,2026-06-23 12:04:23
mc:prod-usw2-eks:payments:payments-api-1e23165-1e35b:kube_pod_container_status_restarts_total,"{""value"":15809.64,""ts"":""2026-06-23 07:21:28""}",2026-06-23 07:21:28,2026-06-23 07:26:28
mc:staging-use2-eks:payments:payments-api-2729261-453da:process_open_fds,"{""value"":84880.29,""ts"":""2026-06-23 11:21:21""}",2026-06-23 11:21:21,2026-06-23 11:26:21
mc:prod-usw2-eks:platform:image-resizer-6542c92-1100b:container_memory_working_set_bytes,"{""value"":68851.06,""ts"":""2026-06-23 11:41:52""}",2026-06-23 11:41:52,2026-06-23 11:46:52
mc:staging-use2-eks:notifications:notifications-26e9347-44fc8:container_cpu_usage_seconds_total,"{""value"":48270.62,""ts"":""2026-06-23 06:47:41""}",2026-06-23 06:47:41,2026-06-23 06:52:41
mc:prod-use2-eks:identity:auth-gateway-ec6b034-0575b:go_gc_duration_seconds,"{""value"":62100.04,""ts"":""2026-06-23 10:00:05""}",2026-06-23 10:00:05,2026-06-23 10:05:05
mc:prod-use2-eks:orders:orders-api-7f89525-97cdd:container_fs_usage_bytes,"{""value"":56220.07,""ts"":""2026-06-23 09:21:25""}",2026-06-23 09:21:25,2026-06-23 09:26:25
mc:prod-use2-eks:identity:auth-gateway-bf1d422-2018d:kube_pod_container_status_restarts_total,"{""value"":14561.84,""ts"":""2026-06-23 11:24:52""}",2026-06-23 11:24:52,2026-06-23 11:29:52
mc:prod-use2-eks:inventory:inventory-svc-bfded25-1e6d2:container_memory_working_set_bytes,"{""value"":82710.53,""ts"":""2026-06-23 11:06:45""}",2026-06-23 11:06:45,2026-06-23 11:11:45
mc:prod-use2-eks:payments:payments-api-7fa4649-debd8:process_open_fds,"{""value"":61521.44,""ts"":""2026-06-23 09:37:35""}",2026-06-23 09:37:35,2026-06-23 09:42:35
mc:prod-use2-eks:notifications:notifications-1938743-28dca:process_open_fds,"{""value"":82966.4,""ts"":""2026-06-23 07:30:36""}",2026-06-23 07:30:36,2026-06-23 07:35:36
mc:prod-usw2-eks:orders:orders-worker-8482791-f2d9f:container_network_receive_bytes_total,"{""value"":65726.2,""ts"":""2026-06-23 09:39:43""}",2026-06-23 09:39:43,2026-06-23 09:44:43
mc:prod-usw2-eks:orders:orders-worker-b907131-2627d:container_fs_usage_bytes,"{""value"":71086.33,""ts"":""2026-06-23 11:39:57""}",2026-06-23 11:39:57,2026-06-23 11:44:57
mc:prod-usw2-eks:search:indexer-b957537-8aa20:go_gc_duration_seconds,"{""value"":61373.21,""ts"":""2026-06-23 06:01:13""}",2026-06-23 06:01:13,2026-06-23 06:06:13
mc:prod-usw2-eks:search:search-api-15a6d76-12766:container_cpu_usage_seconds_total,"{""value"":22520.77,""ts"":""2026-06-23 06:23:33""}",2026-06-23 06:23:33,2026-06-23 06:28:33
mc:prod-use2-eks:payments:payments-worker-bff7264-02c23:container_fs_usage_bytes,"{""value"":25620.13,""ts"":""2026-06-23 06:42:14""}",2026-06-23 06:42:14,2026-06-23 06:47:14
mc:prod-use2-eks:checkout:cart-svc-527eb80-045c0:container_memory_working_set_bytes,"{""value"":58021.57,""ts"":""2026-06-23 06:27:17""}",2026-06-23 06:27:17,2026-06-23 06:32:17
mc:dr-use1-eks:orders:orders-worker-f884840-8265c:container_network_receive_bytes_total,"{""value"":91918.37,""ts"":""2026-06-23 06:14:36""}",2026-06-23 06:14:36,2026-06-23 06:19:36
mc:prod-usw2-eks:orders:orders-api-402bb51-ad48f:container_network_receive_bytes_total,"{""value"":67307.67,""ts"":""2026-06-23 07:08:37""}",2026-06-23 07:08:37,2026-06-23 07:13:37
mc:prod-use2-eks:orders:orders-api-bfb2f93-32ad3:http_request_duration_ms,"{""value"":42829.63,""ts"":""2026-06-23 08:23:46""}",2026-06-23 08:23:46,2026-06-23 08:28:46
mc:staging-use2-eks:search:recommendation-2071c72-c0b22:container_fs_usage_bytes,"{""value"":13293.27,""ts"":""2026-06-23 11:13:02""}",2026-06-23 11:13:02,2026-06-23 11:18:02
mc:prod-use2-eks:search:search-api-4350294-dbefb:container_memory_rss,"{""value"":89576.37,""ts"":""2026-06-23 07:37:39""}",2026-06-23 07:37:39,2026-06-23 07:42:39
mc:prod-use2-eks:payments:payments-worker-bff7264-02c23:container_cpu_usage_seconds_total,"{""value"":88956.37,""ts"":""2026-06-23 11:18:48""}",2026-06-23 11:18:48,2026-06-23 11:23:48
mc:prod-use2-eks:orders:orders-api-7f89525-97cdd:kube_pod_container_status_restarts_total,"{""value"":8831.48,""ts"":""2026-06-23 06:49:11""}",2026-06-23 06:49:11,2026-06-23 06:54:11
mc:prod-usw2-eks:orders:orders-worker-b907131-2627d:http_request_duration_ms,"{""value"":10454.86,""ts"":""2026-06-23 07:34:55""}",2026-06-23 07:34:55,2026-06-23 07:39:55
mc:prod-use2-eks:platform:config-svc-027a395-39a4d:container_fs_usage_bytes,"{""value"":44255.35,""ts"":""2026-06-23 08:25:10""}",2026-06-23 08:25:10,2026-06-23 08:30:10
mc:prod-use2-eks:checkout:checkout-web-0101b48-2b2af:container_memory_working_set_bytes,"{""value"":75433.95,""ts"":""2026-06-23 06:27:41""}",2026-06-23 06:27:41,2026-06-23 06:32:41
mc:prod-use2-eks:payments:payments-api-7fa4649-debd8:container_memory_rss,"{""value"":40697.07,""ts"":""2026-06-23 09:35:54""}",2026-06-23 09:35:54,2026-06-23 09:40:54
mc:prod-usw2-eks:kube-system:coredns-37f1521-4cd3d:container_memory_rss,"{""value"":66660.82,""ts"":""2026-06-23 09:57:13""}",2026-06-23 09:57:13,2026-06-23 10:02:13
mc:prod-usw2-eks:search:search-api-8352074-5b766:container_network_receive_bytes_total,"{""value"":38871.99,""ts"":""2026-06-23 11:25:21""}",2026-06-23 11:25:21,2026-06-23 11:30:21
mc:prod-usw2-eks:kube-system:metrics-server-6162d13-d4a14:container_memory_working_set_bytes,"{""value"":27255.74,""ts"":""2026-06-23 11:42:24""}",2026-06-23 11:42:24,2026-06-23 11:47:24
