id,agent_id,agent_type,agent_layer,cluster_group,environment,status,last_heartbeat,uptime_seconds,messages_processed,predictions_made,escalations_sent,actions_executed,created_at,updated_at
1052,worker-dr-use1-eks-h029,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:33,1852669,260702,36420,99,4182,2026-06-02 01:22:11,2026-06-23 12:00:00
1053,worker-dr-use1-eks-h030,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:03,2010196,132974,31452,3828,148,2026-05-31 05:36:44,2026-06-23 12:00:00
1054,worker-dr-use1-eks-h031,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:59:38,1467731,456599,3990,1954,7041,2026-06-06 12:17:49,2026-06-23 12:00:00
1055,worker-dr-use1-eks-h032,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:59:40,407234,292465,11087,1248,5797,2026-06-18 18:52:46,2026-06-23 12:00:00
1056,worker-dr-use1-eks-h033,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:57:56,2376817,259744,35970,851,2103,2026-05-26 23:46:23,2026-06-23 12:00:00
1057,worker-dr-use1-eks-h000,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:58:38,1304937,290770,6433,2756,414,2026-06-08 09:31:03,2026-06-23 12:00:00
1058,worker-dr-use1-eks-h001,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:06,755354,62998,1049,2217,6750,2026-06-14 18:10:46,2026-06-23 12:00:00
1059,worker-dr-use1-eks-h002,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:57:33,1744149,48716,18821,1348,4936,2026-06-03 07:30:51,2026-06-23 12:00:00
1060,worker-dr-use1-eks-h003,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:58:02,321004,185421,14840,3963,6358,2026-06-19 18:49:56,2026-06-23 12:00:00
1061,worker-dr-use1-eks-h004,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:17,470406,472465,33820,63,7570,2026-06-18 01:19:54,2026-06-23 12:00:00
1062,worker-dr-use1-eks-h005,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:08,155366,222143,36304,3362,7374,2026-06-21 16:50:34,2026-06-23 12:00:00
1063,worker-dr-use1-eks-h006,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:49,2471791,356306,11624,2769,4547,2026-05-25 21:23:29,2026-06-23 12:00:00
1064,worker-dr-use1-eks-h007,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:49,1284573,471052,37937,1316,1214,2026-06-08 15:10:27,2026-06-23 12:00:00
1065,worker-dr-use1-eks-h008,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:13,60299,23124,38310,2570,7149,2026-06-22 19:15:01,2026-06-23 12:00:00
1066,worker-dr-use1-eks-h009,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:58,724107,258545,22791,2648,1989,2026-06-15 02:51:33,2026-06-23 12:00:00
1067,worker-dr-use1-eks-h010,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:26,1794206,59201,26442,3573,6562,2026-06-02 17:36:34,2026-06-23 12:00:00
1068,worker-dr-use1-eks-h011,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:55:44,2324872,209123,31299,1558,7288,2026-05-27 14:12:08,2026-06-23 12:00:00
1069,worker-dr-use1-eks-h012,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:39,185382,373511,25594,3813,5921,2026-06-21 08:30:18,2026-06-23 12:00:00
1070,worker-dr-use1-eks-h013,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:48,977948,266782,10710,3565,6630,2026-06-12 04:20:52,2026-06-23 12:00:00
1071,worker-dr-use1-eks-h014,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:57:48,2575433,1436,15460,3833,5116,2026-05-24 16:36:07,2026-06-23 12:00:00
1072,worker-dr-use1-eks-h015,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:55:51,1354391,18059,28956,3272,302,2026-06-07 19:46:49,2026-06-23 12:00:00
1073,worker-dr-use1-eks-h016,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:10,1092284,425859,36160,3660,3747,2026-06-10 20:35:16,2026-06-23 12:00:00
1074,worker-dr-use1-eks-h017,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:55:58,2142496,119050,26041,688,5005,2026-05-29 16:51:44,2026-06-23 12:00:00
1075,worker-dr-use1-eks-h018,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:19,525634,136943,11844,3882,5427,2026-06-17 09:59:26,2026-06-23 12:00:00
1076,worker-dr-use1-eks-h019,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:01,1438136,228279,31979,375,5451,2026-06-06 20:31:04,2026-06-23 12:00:00
1077,worker-dr-use1-eks-h020,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:57,2519855,418489,37520,1814,3899,2026-05-25 08:02:25,2026-06-23 12:00:00
1078,worker-dr-use1-eks-h021,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:35,1018401,92232,2839,3140,2145,2026-06-11 17:06:39,2026-06-23 12:00:00
1079,worker-dr-use1-eks-h022,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:57:28,181168,248841,12672,2060,2219,2026-06-21 09:40:32,2026-06-23 12:00:00
1080,worker-dr-use1-eks-h023,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:27,313672,461728,29026,2906,6245,2026-06-19 20:52:08,2026-06-23 12:00:00
1081,worker-dr-use1-eks-h024,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:57:43,1282066,301975,19519,3407,7146,2026-06-08 15:52:14,2026-06-23 12:00:00
1082,worker-dr-use1-eks-h025,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:59:12,2007149,246989,32868,80,1615,2026-05-31 06:27:31,2026-06-23 12:00:00
1083,worker-dr-use1-eks-h026,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:38,1090633,112417,1224,2899,3399,2026-06-10 21:02:47,2026-06-23 12:00:00
1084,worker-dr-use1-eks-h027,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:55:14,2434021,382210,25395,1222,6232,2026-05-26 07:52:59,2026-06-23 12:00:00
1085,worker-dr-use1-eks-h028,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:55:59,1994757,282406,15436,929,4471,2026-05-31 09:54:03,2026-06-23 12:00:00
1086,worker-dr-use1-eks-h029,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:40,216538,5446,4676,2664,1698,2026-06-20 23:51:02,2026-06-23 12:00:00
1087,worker-dr-use1-eks-h030,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:27,1330107,395029,24170,2446,4046,2026-06-08 02:31:33,2026-06-23 12:00:00
1088,worker-dr-use1-eks-h031,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:43,692187,23828,11330,1809,465,2026-06-15 11:43:33,2026-06-23 12:00:00
1089,worker-dr-use1-eks-h032,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:51,1019008,19717,38885,3082,3898,2026-06-11 16:56:32,2026-06-23 12:00:00
1090,worker-dr-use1-eks-h033,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:59:31,171364,68106,36707,721,487,2026-06-21 12:23:56,2026-06-23 12:00:00
1091,worker-dr-use1-eks-h000,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:01,1540039,343044,11226,3376,7768,2026-06-05 16:12:41,2026-06-23 12:00:00
1092,worker-dr-use1-eks-h001,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:57:31,1795614,412745,31808,1694,3632,2026-06-02 17:13:06,2026-06-23 12:00:00
1093,worker-dr-use1-eks-h002,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:58:30,247962,382106,24705,2762,4234,2026-06-20 15:07:18,2026-06-23 12:00:00
1094,worker-dr-use1-eks-h003,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:54,2265381,441517,26929,217,5482,2026-05-28 06:43:39,2026-06-23 12:00:00
1095,worker-dr-use1-eks-h004,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:01,2423855,51909,11914,1029,7246,2026-05-26 10:42:25,2026-06-23 12:00:00
1096,worker-dr-use1-eks-h005,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:25,1863616,218250,17779,2211,3433,2026-06-01 22:19:44,2026-06-23 12:00:00
1097,worker-dr-use1-eks-h006,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:56,944647,182863,19015,618,2022,2026-06-12 13:35:53,2026-06-23 12:00:00
1098,worker-dr-use1-eks-h007,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:58:08,935378,307259,7125,3518,6500,2026-06-12 16:10:22,2026-06-23 12:00:00
1099,worker-dr-use1-eks-h008,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:55:20,1101188,167165,22406,1350,0,2026-06-10 18:06:52,2026-06-23 12:00:00
1100,worker-dr-use1-eks-h009,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:56:11,1167902,417599,64,3741,2402,2026-06-09 23:34:58,2026-06-23 12:00:00
1101,worker-dr-use1-eks-h010,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:59:27,2134911,7645,8300,2550,3329,2026-05-29 18:58:09,2026-06-23 12:00:00
1102,worker-dr-use1-eks-h011,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:31,319545,459825,5684,447,7589,2026-06-19 19:14:15,2026-06-23 12:00:00
1103,worker-dr-use1-eks-h012,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:58:06,169066,389702,37149,3563,3478,2026-06-21 13:02:14,2026-06-23 12:00:00
1104,worker-dr-use1-eks-h013,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:55:45,738798,174024,9330,3641,766,2026-06-14 22:46:42,2026-06-23 12:00:00
1105,worker-dr-use1-eks-h014,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:04,151484,99626,21556,279,7290,2026-06-21 17:55:16,2026-06-23 12:00:00
1106,worker-dr-use1-eks-h015,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:58:52,2443305,312693,37418,2843,1400,2026-05-26 05:18:15,2026-06-23 12:00:00
1107,worker-dr-use1-eks-h016,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:55:08,1988403,403173,19940,1228,6423,2026-05-31 11:39:57,2026-06-23 12:00:00
1108,worker-dr-use1-eks-h017,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:27,2588701,202087,2737,1418,1191,2026-05-24 12:54:59,2026-06-23 12:00:00
1109,worker-dr-use1-eks-h018,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:55:35,1983352,360022,29045,3489,6275,2026-05-31 13:04:08,2026-06-23 12:00:00
1110,worker-dr-use1-eks-h019,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:05,740890,334546,6113,3525,471,2026-06-14 22:11:50,2026-06-23 12:00:00
1111,worker-dr-use1-eks-h020,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:43,1556651,340781,36975,1763,5005,2026-06-05 11:35:49,2026-06-23 12:00:00
1112,worker-dr-use1-eks-h021,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:31,726841,11587,18561,678,1342,2026-06-15 02:05:59,2026-06-23 12:00:00
1113,worker-dr-use1-eks-h022,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:55:49,570359,225657,27131,1630,6605,2026-06-16 21:34:01,2026-06-23 12:00:00
1114,worker-dr-use1-eks-h023,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:20,113431,85538,28249,1057,1420,2026-06-22 04:29:29,2026-06-23 12:00:00
1115,worker-dr-use1-eks-h024,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:56:48,805428,90525,29846,621,2151,2026-06-14 04:16:12,2026-06-23 12:00:00
1116,worker-dr-use1-eks-h025,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:55:56,1566122,25746,34378,3260,901,2026-06-05 08:57:58,2026-06-23 12:00:00
1117,worker-dr-use1-eks-h026,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:56:47,1293877,387189,34133,2092,5640,2026-06-08 12:35:23,2026-06-23 12:00:00
1118,worker-dr-use1-eks-h027,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:30,2550426,171841,18160,420,5703,2026-05-24 23:32:54,2026-06-23 12:00:00
1119,worker-dr-use1-eks-h028,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:58:23,2465616,249970,22426,1068,5789,2026-05-25 23:06:24,2026-06-23 12:00:00
1120,worker-dr-use1-eks-h029,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:59:04,827853,102339,5845,3928,299,2026-06-13 22:02:27,2026-06-23 12:00:00
1121,worker-dr-use1-eks-h030,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:56:49,1880238,107899,26937,1528,7193,2026-06-01 17:42:42,2026-06-23 12:00:00
1122,worker-dr-use1-eks-h031,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:15,1313281,215384,25057,2535,4486,2026-06-08 07:11:59,2026-06-23 12:00:00
1123,worker-dr-use1-eks-h032,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:58:03,1894630,306536,14022,1092,3753,2026-06-01 13:42:50,2026-06-23 12:00:00
1124,worker-dr-use1-eks-h033,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:07,1356412,360663,30354,3877,1886,2026-06-07 19:13:08,2026-06-23 12:00:00
1125,worker-dr-use1-eks-h000,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:23,2302506,437525,6148,3573,931,2026-05-27 20:24:54,2026-06-23 12:00:00
1126,worker-dr-use1-eks-h001,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:16,419769,251035,10284,2694,4158,2026-06-18 15:23:51,2026-06-23 12:00:00
1127,worker-dr-use1-eks-h002,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:58:38,283856,171170,19469,695,2868,2026-06-20 05:09:04,2026-06-23 12:00:00
1128,worker-dr-use1-eks-h003,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:09,799261,161444,2354,1796,507,2026-06-14 05:58:59,2026-06-23 12:00:00
1129,worker-dr-use1-eks-h004,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:58:56,2597216,410235,15746,2868,2561,2026-05-24 10:33:04,2026-06-23 12:00:00
1130,worker-dr-use1-eks-h005,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:56:09,33479,47325,13291,3614,2197,2026-06-23 02:42:01,2026-06-23 12:00:00
1131,worker-dr-use1-eks-h006,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:38,431953,93125,12048,2878,7834,2026-06-18 12:00:47,2026-06-23 12:00:00
1132,worker-dr-use1-eks-h007,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:48,1170792,392006,23227,2542,7201,2026-06-09 22:46:48,2026-06-23 12:00:00
1133,worker-dr-use1-eks-h008,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:55:03,1450441,23079,22808,3760,654,2026-06-06 17:05:59,2026-06-23 12:00:00
1134,worker-dr-use1-eks-h009,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:09,1211434,313661,25767,3237,4323,2026-06-09 11:29:26,2026-06-23 12:00:00
1135,worker-dr-use1-eks-h010,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:55:36,1489152,60553,35783,3314,4899,2026-06-06 06:20:48,2026-06-23 12:00:00
1136,worker-dr-use1-eks-h011,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:56,1435981,332563,7658,3987,6169,2026-06-06 21:06:59,2026-06-23 12:00:00
1137,worker-dr-use1-eks-h012,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:59,1924541,228092,223,3717,4089,2026-06-01 05:24:19,2026-06-23 12:00:00
1138,worker-dr-use1-eks-h013,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:58:47,2148626,71715,26098,2776,159,2026-05-29 15:09:34,2026-06-23 12:00:00
1139,worker-dr-use1-eks-h014,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:10,1902461,329355,39888,3770,6783,2026-06-01 11:32:19,2026-06-23 12:00:00
1140,worker-dr-use1-eks-h015,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:59:48,1120411,405626,5132,82,1840,2026-06-10 12:46:29,2026-06-23 12:00:00
1141,worker-dr-use1-eks-h016,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:46,2173164,175499,30980,922,1856,2026-05-29 08:20:36,2026-06-23 12:00:00
1142,worker-dr-use1-eks-h017,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:59:22,1381215,425939,2714,3710,6629,2026-06-07 12:19:45,2026-06-23 12:00:00
1143,worker-dr-use1-eks-h018,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:55:16,1752676,232094,18041,2356,1587,2026-06-03 05:08:44,2026-06-23 12:00:00
1144,worker-dr-use1-eks-h019,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:17,1957167,387199,38034,3392,999,2026-05-31 20:20:33,2026-06-23 12:00:00
1145,worker-dr-use1-eks-h020,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:57:52,2200416,438274,33714,932,4166,2026-05-29 00:46:24,2026-06-23 12:00:00
1146,worker-dr-use1-eks-h021,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:55:36,1255249,324537,39214,2423,901,2026-06-08 23:19:11,2026-06-23 12:00:00
1147,worker-dr-use1-eks-h022,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:57:59,474210,427830,28173,2493,5872,2026-06-18 00:16:30,2026-06-23 12:00:00
1148,worker-dr-use1-eks-h023,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:58:03,234863,287689,9976,3892,2951,2026-06-20 18:45:37,2026-06-23 12:00:00
1149,worker-dr-use1-eks-h024,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:56:04,601920,11444,1069,2590,2758,2026-06-16 12:48:00,2026-06-23 12:00:00
1150,worker-dr-use1-eks-h025,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:56:47,1464757,484099,6663,3358,730,2026-06-06 13:07:23,2026-06-23 12:00:00
1151,worker-dr-use1-eks-h026,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:55:55,1822961,446620,7170,1157,80,2026-06-02 09:37:19,2026-06-23 12:00:00
1152,worker-dr-use1-eks-h027,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:56:05,2180055,447566,39748,2583,1396,2026-05-29 06:25:45,2026-06-23 12:00:00
1153,worker-dr-use1-eks-h028,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:19,167228,474896,23695,1931,4011,2026-06-21 13:32:52,2026-06-23 12:00:00
1154,worker-dr-use1-eks-h029,worker,worker,dr-use1-eks,dr,degraded,2026-06-23 11:57:22,703739,365053,7893,2635,3577,2026-06-15 08:31:01,2026-06-23 12:00:00
1155,worker-dr-use1-eks-h030,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:58:54,1429298,483010,15014,1272,5488,2026-06-06 22:58:22,2026-06-23 12:00:00
1156,worker-dr-use1-eks-h031,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:55:33,434222,171089,4420,393,3184,2026-06-18 11:22:58,2026-06-23 12:00:00
1157,worker-dr-use1-eks-h032,worker,worker,dr-use1-eks,dr,active,2026-06-23 11:59:51,818873,350413,25455,1001,5139,2026-06-14 00:32:07,2026-06-23 12:00:00
1158,worker-dr-use1-eks-h033,worker,worker,dr-use1-eks,dr,stopped,2026-06-23 11:56:34,1180799,345848,3427,390,6685,2026-06-09 20:00:01,2026-06-23 12:00:00
1159,cluster_manager-dr-use1-eks-h000,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:58:50,1893717,489004,12721,377,1513,2026-06-01 13:58:03,2026-06-23 12:00:00
1160,cluster_manager-dr-use1-eks-h001,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:57:40,167225,139467,23510,3681,851,2026-06-21 13:32:55,2026-06-23 12:00:00
1161,cluster_manager-dr-use1-eks-h002,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:59:40,801469,344578,34341,2773,6615,2026-06-14 05:22:11,2026-06-23 12:00:00
1162,cluster_manager-dr-use1-eks-h003,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:57:26,2068341,300754,31435,958,140,2026-05-30 13:27:39,2026-06-23 12:00:00
1163,cluster_manager-dr-use1-eks-h004,cluster_manager,manager,dr-use1-eks,dr,stopped,2026-06-23 11:59:36,1218793,95119,14610,2255,1086,2026-06-09 09:26:47,2026-06-23 12:00:00
1164,cluster_manager-dr-use1-eks-h005,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:55:10,2560323,264950,19113,1500,1346,2026-05-24 20:47:57,2026-06-23 12:00:00
1165,cluster_manager-dr-use1-eks-h006,cluster_manager,manager,dr-use1-eks,dr,degraded,2026-06-23 11:55:06,1795617,58001,15002,2348,7485,2026-06-02 17:13:03,2026-06-23 12:00:00
1166,cluster_manager-dr-use1-eks-h007,cluster_manager,manager,dr-use1-eks,dr,degraded,2026-06-23 11:59:55,500760,481701,27499,3212,2976,2026-06-17 16:54:00,2026-06-23 12:00:00
1167,cluster_manager-dr-use1-eks-h008,cluster_manager,manager,dr-use1-eks,dr,degraded,2026-06-23 11:55:18,411057,121454,2768,3965,415,2026-06-18 17:49:03,2026-06-23 12:00:00
1168,cluster_manager-dr-use1-eks-h009,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:57:20,1044601,31661,4512,478,6783,2026-06-11 09:49:59,2026-06-23 12:00:00
1169,cluster_manager-dr-use1-eks-h010,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:55:20,110740,129862,18739,3072,2399,2026-06-22 05:14:20,2026-06-23 12:00:00
1170,cluster_manager-dr-use1-eks-h011,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:57:30,2092626,366181,20680,2290,3640,2026-05-30 06:42:54,2026-06-23 12:00:00
1171,cluster_manager-dr-use1-eks-h012,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:59:45,1693662,235152,38508,1055,6904,2026-06-03 21:32:18,2026-06-23 12:00:00
1172,cluster_manager-dr-use1-eks-h013,cluster_manager,manager,dr-use1-eks,dr,degraded,2026-06-23 11:57:39,2095855,443735,10252,2294,4783,2026-05-30 05:49:05,2026-06-23 12:00:00
1173,cluster_manager-dr-use1-eks-h014,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:56:44,1897045,14235,8091,1987,827,2026-06-01 13:02:35,2026-06-23 12:00:00
1174,cluster_manager-dr-use1-eks-h015,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:59:49,802709,301867,24628,3213,7017,2026-06-14 05:01:31,2026-06-23 12:00:00
1175,cluster_manager-dr-use1-eks-h016,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:59:25,329576,43015,34459,2256,3664,2026-06-19 16:27:04,2026-06-23 12:00:00
1176,cluster_manager-dr-use1-eks-h017,cluster_manager,manager,dr-use1-eks,dr,active,2026-06-23 11:56:29,1015445,99414,2601,3067,5306,2026-06-11 17:55:55,2026-06-23 12:00:00
1177,cluster_manager-dr-use1-eks-h018,cluster_manager,manager,dr-use1-eks,dr,degraded,2026-06-23 11:57:57,1999509,316659,21556,3724,4379,2026-05-31 08:34:51,2026-06-23 12:00:00
1178,cluster_manager-dr-use1-eks-h019,cluster_manager,manager,dr-use1-eks,dr,stopped,2026-06-23 11:55:18,2371819,13788,26621,3059,6052,2026-05-27 01:09:41,2026-06-23 12:00:00
1179,cluster_manager-dr-use1-eks-h020,cluster_manager,manager,dr-use1-eks,dr,degraded,2026-06-23 11:58:32,2339450,324411,31341,2699,1495,2026-05-27 10:09:10,2026-06-23 12:00:00
1180,cluster_manager-dr-use1-eks-h021,cluster_manager,manager,dr-use1-eks,dr,stopped,2026-06-23 11:59:41,453560,318083,17851,350,253,2026-06-18 06:00:40,2026-06-23 12:00:00
