id,pod_name,namespace,cluster_name,metric_name,mean_value,stddev_value,p95_value,min_value,max_value,sample_count,window_days,computed_at
1222,payments-api-dde4d16-a3d09,payments,staging-use2-eks,container_memory_working_set_bytes,1984.162,238.099,2777.826,992.081,3769.907,1709,7,2026-06-22 00:40:04
1223,payments-api-dde4d16-a3d09,payments,staging-use2-eks,container_cpu_usage_seconds_total,56.297,6.756,78.816,28.148,106.964,2510,7,2026-06-22 01:25:07
1224,payments-api-dde4d16-a3d09,payments,staging-use2-eks,container_memory_rss,4360.761,523.291,6105.065,2180.38,8285.446,4701,7,2026-06-21 12:32:17
1225,payments-api-dde4d16-a3d09,payments,staging-use2-eks,kube_pod_container_status_restarts_total,2935.473,352.257,4109.662,1467.737,5577.399,815,7,2026-06-21 19:44:56
1226,payments-api-dde4d16-a3d09,payments,staging-use2-eks,http_request_duration_ms,2315.228,277.827,3241.32,1157.614,4398.934,4366,7,2026-06-22 23:16:17
1227,payments-api-dde4d16-a3d09,payments,staging-use2-eks,http_requests_total,3480.422,417.651,4872.591,1740.211,6612.802,4957,7,2026-06-23 00:53:30
1228,payments-api-dde4d16-a3d09,payments,staging-use2-eks,container_fs_usage_bytes,2998.946,359.873,4198.524,1499.473,5697.997,4221,7,2026-06-23 09:25:30
1229,payments-api-dde4d16-a3d09,payments,staging-use2-eks,container_network_receive_bytes_total,605.007,72.601,847.009,302.503,1149.513,4059,7,2026-06-21 21:01:59
1230,payments-api-dde4d16-a3d09,payments,staging-use2-eks,go_gc_duration_seconds,952.996,114.36,1334.195,476.498,1810.693,2511,7,2026-06-21 22:59:49
1231,payments-api-dde4d16-a3d09,payments,staging-use2-eks,process_open_fds,3702.819,444.338,5183.946,1851.409,7035.356,2463,7,2026-06-22 15:58:17
1232,payments-api-dde4d16-a3d09,payments,staging-use2-eks,tcp_established,3674.042,440.885,5143.659,1837.021,6980.679,1766,7,2026-06-22 15:56:26
1233,orders-api-8330e48-f22f4,orders,dr-use1-eks,container_memory_working_set_bytes,2633.167,315.98,3686.434,1316.583,5003.017,3929,7,2026-06-21 14:34:00
1234,orders-api-8330e48-f22f4,orders,dr-use1-eks,container_cpu_usage_seconds_total,1303.721,156.447,1825.21,651.861,2477.071,4672,7,2026-06-23 07:38:48
1235,orders-api-8330e48-f22f4,orders,dr-use1-eks,container_memory_rss,3814.473,457.737,5340.262,1907.236,7247.498,1703,7,2026-06-23 04:41:11
1236,orders-api-8330e48-f22f4,orders,dr-use1-eks,kube_pod_container_status_restarts_total,3630.231,435.628,5082.323,1815.115,6897.438,3412,7,2026-06-22 23:06:04
1237,orders-api-8330e48-f22f4,orders,dr-use1-eks,http_request_duration_ms,1287.394,154.487,1802.352,643.697,2446.049,979,7,2026-06-22 04:46:12
1238,orders-api-8330e48-f22f4,orders,dr-use1-eks,http_requests_total,1267.85,152.142,1774.99,633.925,2408.915,4686,7,2026-06-22 17:36:51
1239,orders-api-8330e48-f22f4,orders,dr-use1-eks,container_fs_usage_bytes,1386.673,166.401,1941.342,693.336,2634.678,1318,7,2026-06-22 09:01:07
1240,orders-api-8330e48-f22f4,orders,dr-use1-eks,container_network_receive_bytes_total,3444.933,413.392,4822.906,1722.466,6545.372,2933,7,2026-06-21 12:48:21
1241,orders-api-8330e48-f22f4,orders,dr-use1-eks,go_gc_duration_seconds,3188.387,382.606,4463.741,1594.193,6057.934,2405,7,2026-06-22 12:24:21
1242,orders-api-8330e48-f22f4,orders,dr-use1-eks,process_open_fds,2341.529,280.983,3278.14,1170.764,4448.905,1329,7,2026-06-21 12:14:52
1243,orders-api-8330e48-f22f4,orders,dr-use1-eks,tcp_established,4200.021,504.003,5880.03,2100.011,7980.041,3050,7,2026-06-21 16:41:44
1244,indexer-6af7422-f66fc,search,dr-use1-eks,container_memory_working_set_bytes,1249.304,149.916,1749.025,624.652,2373.677,1500,7,2026-06-22 03:12:04
1245,indexer-6af7422-f66fc,search,dr-use1-eks,container_cpu_usage_seconds_total,4678.976,561.477,6550.566,2339.488,8890.054,1756,7,2026-06-22 01:42:21
1246,indexer-6af7422-f66fc,search,dr-use1-eks,container_memory_rss,2823.807,338.857,3953.33,1411.903,5365.233,4296,7,2026-06-23 03:16:27
1247,indexer-6af7422-f66fc,search,dr-use1-eks,kube_pod_container_status_restarts_total,3016.851,362.022,4223.592,1508.426,5732.018,939,7,2026-06-22 11:26:36
1248,indexer-6af7422-f66fc,search,dr-use1-eks,http_request_duration_ms,4418.231,530.188,6185.524,2209.116,8394.639,3576,7,2026-06-22 16:58:27
1249,indexer-6af7422-f66fc,search,dr-use1-eks,http_requests_total,4635.077,556.209,6489.107,2317.538,8806.646,3468,7,2026-06-21 15:45:57
1250,indexer-6af7422-f66fc,search,dr-use1-eks,container_fs_usage_bytes,4598.565,551.828,6437.991,2299.282,8737.273,4285,7,2026-06-22 16:47:07
1251,indexer-6af7422-f66fc,search,dr-use1-eks,container_network_receive_bytes_total,1700.159,204.019,2380.222,850.079,3230.302,3888,7,2026-06-21 17:54:26
1252,indexer-6af7422-f66fc,search,dr-use1-eks,go_gc_duration_seconds,1467.461,176.095,2054.446,733.731,2788.177,2267,7,2026-06-22 01:30:17
1253,indexer-6af7422-f66fc,search,dr-use1-eks,process_open_fds,267.743,32.129,374.841,133.872,508.712,3544,7,2026-06-22 02:37:09
1254,indexer-6af7422-f66fc,search,dr-use1-eks,tcp_established,1113.535,133.624,1558.948,556.767,2115.716,3920,7,2026-06-22 10:35:02
1255,orders-worker-f884840-8265c,orders,dr-use1-eks,container_memory_working_set_bytes,2284.044,274.085,3197.662,1142.022,4339.684,526,7,2026-06-22 06:03:53
1256,orders-worker-f884840-8265c,orders,dr-use1-eks,container_cpu_usage_seconds_total,2227.901,267.348,3119.062,1113.951,4233.013,647,7,2026-06-22 16:22:27
1257,orders-worker-f884840-8265c,orders,dr-use1-eks,container_memory_rss,3870.557,464.467,5418.78,1935.279,7354.058,2463,7,2026-06-22 16:47:54
1258,orders-worker-f884840-8265c,orders,dr-use1-eks,kube_pod_container_status_restarts_total,3011.892,361.427,4216.649,1505.946,5722.595,3454,7,2026-06-21 17:05:06
1259,orders-worker-f884840-8265c,orders,dr-use1-eks,http_request_duration_ms,1806.913,216.83,2529.678,903.456,3433.134,2464,7,2026-06-22 21:03:44
1260,orders-worker-f884840-8265c,orders,dr-use1-eks,http_requests_total,4597.519,551.702,6436.526,2298.759,8735.286,502,7,2026-06-22 12:37:02
1261,orders-worker-f884840-8265c,orders,dr-use1-eks,container_fs_usage_bytes,3123.006,374.761,4372.209,1561.503,5933.712,1643,7,2026-06-21 20:58:13
1262,orders-worker-f884840-8265c,orders,dr-use1-eks,container_network_receive_bytes_total,2786.112,334.333,3900.557,1393.056,5293.613,3453,7,2026-06-22 20:00:44
1263,orders-worker-f884840-8265c,orders,dr-use1-eks,go_gc_duration_seconds,1264.583,151.75,1770.416,632.291,2402.708,4030,7,2026-06-23 06:36:05
1264,orders-worker-f884840-8265c,orders,dr-use1-eks,process_open_fds,1309.291,157.115,1833.007,654.645,2487.652,3322,7,2026-06-22 23:34:45
1265,orders-worker-f884840-8265c,orders,dr-use1-eks,tcp_established,1441.802,173.016,2018.522,720.901,2739.423,625,7,2026-06-23 06:58:50
1266,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,container_memory_working_set_bytes,958.874,115.065,1342.423,479.437,1821.86,4863,7,2026-06-21 13:58:53
1267,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,container_cpu_usage_seconds_total,1360.001,163.2,1904.001,680.0,2584.002,1419,7,2026-06-22 08:22:34
1268,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,container_memory_rss,4643.443,557.213,6500.82,2321.721,8822.541,2344,7,2026-06-22 04:12:37
1269,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,kube_pod_container_status_restarts_total,1449.738,173.969,2029.634,724.869,2754.503,2654,7,2026-06-22 04:43:31
1270,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,http_request_duration_ms,1320.66,158.479,1848.923,660.33,2509.253,1726,7,2026-06-22 16:26:33
1271,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,http_requests_total,3610.34,433.241,5054.476,1805.17,6859.646,945,7,2026-06-21 20:54:37
1272,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,container_fs_usage_bytes,3944.79,473.375,5522.705,1972.395,7495.1,1471,7,2026-06-22 09:27:02
1273,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,container_network_receive_bytes_total,2268.211,272.185,3175.495,1134.105,4309.601,2631,7,2026-06-23 00:52:16
1274,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,go_gc_duration_seconds,791.042,94.925,1107.459,395.521,1502.981,2914,7,2026-06-23 10:06:57
1275,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,process_open_fds,1943.073,233.169,2720.302,971.536,3691.838,926,7,2026-06-21 22:08:52
1276,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,tcp_established,1411.297,169.356,1975.816,705.649,2681.465,3575,7,2026-06-22 03:41:37
1277,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,container_memory_working_set_bytes,3238.64,388.637,4534.097,1619.32,6153.417,1225,7,2026-06-23 04:07:50
1278,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,container_cpu_usage_seconds_total,1753.828,210.459,2455.359,876.914,3332.273,4050,7,2026-06-22 19:06:34
1279,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,container_memory_rss,3168.907,380.269,4436.469,1584.453,6020.923,591,7,2026-06-22 08:47:53
1280,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,kube_pod_container_status_restarts_total,2528.62,303.434,3540.067,1264.31,4804.377,539,7,2026-06-22 17:21:37
1281,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,http_request_duration_ms,4132.683,495.922,5785.756,2066.341,7852.097,3338,7,2026-06-21 14:54:34
1282,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,http_requests_total,4617.468,554.096,6464.456,2308.734,8773.19,2702,7,2026-06-22 17:33:53
1283,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,container_fs_usage_bytes,4003.508,480.421,5604.911,2001.754,7606.665,704,7,2026-06-22 19:07:56
1284,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,container_network_receive_bytes_total,3421.953,410.634,4790.734,1710.976,6501.71,3798,7,2026-06-22 20:29:31
1285,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,go_gc_duration_seconds,2960.473,355.257,4144.663,1480.237,5624.899,4094,7,2026-06-22 03:38:06
1286,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,process_open_fds,2209.415,265.13,3093.182,1104.708,4197.889,676,7,2026-06-23 05:22:31
1287,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,tcp_established,2498.078,299.769,3497.309,1249.039,4746.348,927,7,2026-06-21 15:01:54
1288,search-api-d416b43-7cb20,search,dr-use1-eks,container_memory_working_set_bytes,1475.86,177.103,2066.204,737.93,2804.135,3427,7,2026-06-21 17:59:58
1289,search-api-d416b43-7cb20,search,dr-use1-eks,container_cpu_usage_seconds_total,3922.356,470.683,5491.298,1961.178,7452.476,1845,7,2026-06-22 02:04:54
1290,search-api-d416b43-7cb20,search,dr-use1-eks,container_memory_rss,4365.158,523.819,6111.222,2182.579,8293.801,3378,7,2026-06-22 07:10:01
1291,search-api-d416b43-7cb20,search,dr-use1-eks,kube_pod_container_status_restarts_total,2782.84,333.941,3895.976,1391.42,5287.396,748,7,2026-06-22 14:03:23
1292,search-api-d416b43-7cb20,search,dr-use1-eks,http_request_duration_ms,3926.297,471.156,5496.815,1963.148,7459.964,4887,7,2026-06-22 22:57:12
1293,search-api-d416b43-7cb20,search,dr-use1-eks,http_requests_total,3808.714,457.046,5332.2,1904.357,7236.557,2627,7,2026-06-23 06:01:22
1294,search-api-d416b43-7cb20,search,dr-use1-eks,container_fs_usage_bytes,3589.501,430.74,5025.302,1794.751,6820.052,2779,7,2026-06-21 13:34:16
1295,search-api-d416b43-7cb20,search,dr-use1-eks,container_network_receive_bytes_total,3129.145,375.497,4380.803,1564.572,5945.375,2216,7,2026-06-23 02:57:47
1296,search-api-d416b43-7cb20,search,dr-use1-eks,go_gc_duration_seconds,1230.951,147.714,1723.332,615.476,2338.807,2437,7,2026-06-21 20:38:27
1297,search-api-d416b43-7cb20,search,dr-use1-eks,process_open_fds,204.746,24.57,286.645,102.373,389.018,658,7,2026-06-22 01:49:33
1298,search-api-d416b43-7cb20,search,dr-use1-eks,tcp_established,4693.061,563.167,6570.285,2346.53,8916.815,1771,7,2026-06-22 10:08:17
1299,search-api-be84964-d972c,search,dr-use1-eks,container_memory_working_set_bytes,2190.385,262.846,3066.539,1095.192,4161.731,1708,7,2026-06-22 14:25:09
1300,search-api-be84964-d972c,search,dr-use1-eks,container_cpu_usage_seconds_total,4206.9,504.828,5889.66,2103.45,7993.11,3399,7,2026-06-23 00:18:55
1301,search-api-be84964-d972c,search,dr-use1-eks,container_memory_rss,640.802,76.896,897.122,320.401,1217.523,518,7,2026-06-23 05:47:51
1302,search-api-be84964-d972c,search,dr-use1-eks,kube_pod_container_status_restarts_total,2676.079,321.129,3746.51,1338.039,5084.55,2578,7,2026-06-22 11:07:23
1303,search-api-be84964-d972c,search,dr-use1-eks,http_request_duration_ms,3639.74,436.769,5095.637,1819.87,6915.507,4377,7,2026-06-21 18:21:26
1304,search-api-be84964-d972c,search,dr-use1-eks,http_requests_total,3796.599,455.592,5315.238,1898.299,7213.537,1064,7,2026-06-23 10:48:17
1305,search-api-be84964-d972c,search,dr-use1-eks,container_fs_usage_bytes,2527.816,303.338,3538.942,1263.908,4802.85,3352,7,2026-06-21 23:48:52
1306,search-api-be84964-d972c,search,dr-use1-eks,container_network_receive_bytes_total,1658.785,199.054,2322.299,829.393,3151.692,1914,7,2026-06-22 01:22:17
1307,search-api-be84964-d972c,search,dr-use1-eks,go_gc_duration_seconds,116.742,14.009,163.439,58.371,221.81,2753,7,2026-06-22 14:14:23
1308,search-api-be84964-d972c,search,dr-use1-eks,process_open_fds,4238.586,508.63,5934.02,2119.293,8053.313,779,7,2026-06-22 04:26:04
1309,search-api-be84964-d972c,search,dr-use1-eks,tcp_established,335.854,40.303,470.196,167.927,638.123,3738,7,2026-06-22 17:36:16
1310,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,container_memory_working_set_bytes,2556.576,306.789,3579.206,1278.288,4857.494,4121,7,2026-06-22 11:00:14
1311,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,container_cpu_usage_seconds_total,2727.798,327.336,3818.918,1363.899,5182.817,4679,7,2026-06-22 16:03:35
1312,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,container_memory_rss,2986.114,358.334,4180.56,1493.057,5673.617,3010,7,2026-06-22 01:43:47
1313,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,kube_pod_container_status_restarts_total,2563.07,307.568,3588.298,1281.535,4869.834,1112,7,2026-06-22 00:37:58
1314,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,http_request_duration_ms,1309.323,157.119,1833.052,654.661,2487.713,2845,7,2026-06-21 15:44:15
1315,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,http_requests_total,4565.925,547.911,6392.295,2282.962,8675.257,2733,7,2026-06-21 20:35:54
1316,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,container_fs_usage_bytes,396.335,47.56,554.87,198.168,753.037,3825,7,2026-06-23 11:03:49
1317,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,container_network_receive_bytes_total,2903.623,348.435,4065.072,1451.811,5516.883,4869,7,2026-06-21 15:12:11
1318,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,go_gc_duration_seconds,3897.75,467.73,5456.851,1948.875,7405.726,3491,7,2026-06-21 23:17:44
1319,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,process_open_fds,4623.078,554.769,6472.309,2311.539,8783.848,1324,7,2026-06-21 13:12:16
1320,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,tcp_established,2090.623,250.875,2926.872,1045.311,3972.183,2014,7,2026-06-23 05:23:36
1321,checkout-web-4263246-52f3a,checkout,dr-use1-eks,container_memory_working_set_bytes,3234.914,388.19,4528.88,1617.457,6146.337,1861,7,2026-06-22 01:53:34
1322,checkout-web-4263246-52f3a,checkout,dr-use1-eks,container_cpu_usage_seconds_total,2561.185,307.342,3585.66,1280.593,4866.252,1249,7,2026-06-23 05:43:59
1323,checkout-web-4263246-52f3a,checkout,dr-use1-eks,container_memory_rss,2816.038,337.925,3942.453,1408.019,5350.472,596,7,2026-06-22 22:58:14
1324,checkout-web-4263246-52f3a,checkout,dr-use1-eks,kube_pod_container_status_restarts_total,3817.417,458.09,5344.383,1908.708,7253.092,1481,7,2026-06-22 07:11:46
1325,checkout-web-4263246-52f3a,checkout,dr-use1-eks,http_request_duration_ms,960.395,115.247,1344.553,480.198,1824.751,4987,7,2026-06-21 20:39:07
1326,checkout-web-4263246-52f3a,checkout,dr-use1-eks,http_requests_total,530.209,63.625,742.293,265.105,1007.397,634,7,2026-06-21 13:08:04
1327,checkout-web-4263246-52f3a,checkout,dr-use1-eks,container_fs_usage_bytes,689.206,82.705,964.889,344.603,1309.492,4926,7,2026-06-22 03:58:50
1328,checkout-web-4263246-52f3a,checkout,dr-use1-eks,container_network_receive_bytes_total,2241.179,268.941,3137.651,1120.59,4258.24,3704,7,2026-06-22 11:26:14
1329,checkout-web-4263246-52f3a,checkout,dr-use1-eks,go_gc_duration_seconds,508.283,60.994,711.596,254.142,965.738,2870,7,2026-06-21 16:53:05
1330,checkout-web-4263246-52f3a,checkout,dr-use1-eks,process_open_fds,3362.712,403.525,4707.797,1681.356,6389.153,1108,7,2026-06-22 05:06:59
1331,checkout-web-4263246-52f3a,checkout,dr-use1-eks,tcp_established,2954.92,354.59,4136.888,1477.46,5614.348,3916,7,2026-06-23 10:43:58
1332,notifications-b036879-82982,notifications,dr-use1-eks,container_memory_working_set_bytes,2080.201,249.624,2912.281,1040.1,3952.382,3488,7,2026-06-23 03:09:33
1333,notifications-b036879-82982,notifications,dr-use1-eks,container_cpu_usage_seconds_total,2824.039,338.885,3953.654,1412.019,5365.674,1760,7,2026-06-21 14:49:28
1334,notifications-b036879-82982,notifications,dr-use1-eks,container_memory_rss,3643.877,437.265,5101.428,1821.939,6923.366,960,7,2026-06-21 14:19:55
1335,notifications-b036879-82982,notifications,dr-use1-eks,kube_pod_container_status_restarts_total,4699.063,563.888,6578.688,2349.531,8928.22,2948,7,2026-06-21 22:10:46
1336,notifications-b036879-82982,notifications,dr-use1-eks,http_request_duration_ms,55.073,6.609,77.102,27.536,104.638,3349,7,2026-06-22 05:42:26
1337,notifications-b036879-82982,notifications,dr-use1-eks,http_requests_total,4215.319,505.838,5901.447,2107.659,8009.106,1331,7,2026-06-23 01:21:29
1338,notifications-b036879-82982,notifications,dr-use1-eks,container_fs_usage_bytes,4890.251,586.83,6846.351,2445.125,9291.477,4340,7,2026-06-21 19:26:03
1339,notifications-b036879-82982,notifications,dr-use1-eks,container_network_receive_bytes_total,3569.779,428.373,4997.69,1784.889,6782.579,1948,7,2026-06-23 08:18:10
1340,notifications-b036879-82982,notifications,dr-use1-eks,go_gc_duration_seconds,2069.413,248.33,2897.178,1034.707,3931.885,3489,7,2026-06-21 23:12:45
1341,notifications-b036879-82982,notifications,dr-use1-eks,process_open_fds,221.356,26.563,309.899,110.678,420.577,3566,7,2026-06-22 11:54:12
1342,notifications-b036879-82982,notifications,dr-use1-eks,tcp_established,428.746,51.45,600.245,214.373,814.618,4637,7,2026-06-23 02:24:11
1343,cart-svc-da3cf51-00806,checkout,dr-use1-eks,container_memory_working_set_bytes,1086.819,130.418,1521.546,543.409,2064.956,1893,7,2026-06-23 04:58:18
1344,cart-svc-da3cf51-00806,checkout,dr-use1-eks,container_cpu_usage_seconds_total,3246.869,389.624,4545.616,1623.434,6169.051,3988,7,2026-06-23 06:45:27
1345,cart-svc-da3cf51-00806,checkout,dr-use1-eks,container_memory_rss,4699.444,563.933,6579.222,2349.722,8928.944,3162,7,2026-06-22 18:36:06
1346,cart-svc-da3cf51-00806,checkout,dr-use1-eks,kube_pod_container_status_restarts_total,2271.34,272.561,3179.876,1135.67,4315.546,3175,7,2026-06-23 08:52:07
1347,cart-svc-da3cf51-00806,checkout,dr-use1-eks,http_request_duration_ms,1501.111,180.133,2101.555,750.555,2852.111,2090,7,2026-06-22 12:59:41
1348,cart-svc-da3cf51-00806,checkout,dr-use1-eks,http_requests_total,2447.805,293.737,3426.927,1223.903,4650.83,937,7,2026-06-22 13:31:40
