id,agent_name,agent_type,status,cluster_name,last_heartbeat,metadata,created_at,updated_at
952,worker-dr-use1-eks-00,worker,idle,dr-use1-eks,2026-06-23 11:54:34,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.88}",2026-06-02 01:10:38,2026-06-23 12:00:00
953,worker-staging-use2-eks-02,worker,degraded,staging-use2-eks,2026-06-23 11:58:07,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.48}",2026-05-27 18:39:09,2026-06-23 12:00:00
954,worker-staging-use2-eks-03,worker,degraded,staging-use2-eks,2026-06-23 11:58:45,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.08}",2026-06-14 12:21:46,2026-06-23 12:00:00
955,worker-staging-use2-eks-04,worker,idle,staging-use2-eks,2026-06-23 11:52:30,"{""version"":""1.4.2"",""queue_depth"":34,""load"":0.27}",2026-06-22 06:09:24,2026-06-23 12:00:00
956,cluster_manager-dr-use1-eks-01,cluster_manager,idle,dr-use1-eks,2026-06-23 11:59:04,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.56}",2026-06-19 02:44:56,2026-06-23 12:00:00
957,strategist-prod-usw2-eks-00,strategist,active,prod-usw2-eks,2026-06-23 11:55:43,"{""version"":""1.4.2"",""queue_depth"":23,""load"":0.32}",2026-05-30 07:56:50,2026-06-23 12:00:00
958,worker-prod-use2-eks-04,worker,degraded,prod-use2-eks,2026-06-23 11:52:27,"{""version"":""1.4.2"",""queue_depth"":46,""load"":0.26}",2026-06-18 08:13:02,2026-06-23 12:00:00
959,worker-prod-usw2-eks-01,worker,idle,prod-usw2-eks,2026-06-23 11:52:28,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.72}",2026-06-03 20:38:20,2026-06-23 12:00:00
960,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:58:03,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.28}",2026-06-07 08:42:36,2026-06-23 12:00:00
961,cluster_manager-dr-use1-eks-00,cluster_manager,idle,dr-use1-eks,2026-06-23 11:59:43,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.52}",2026-06-03 04:21:02,2026-06-23 12:00:00
962,worker-dr-use1-eks-01,worker,degraded,dr-use1-eks,2026-06-23 11:57:21,"{""version"":""1.4.2"",""queue_depth"":39,""load"":0.7}",2026-06-10 09:36:30,2026-06-23 12:00:00
963,cluster_manager-prod-use2-eks-01,cluster_manager,active,prod-use2-eks,2026-06-23 11:51:09,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.58}",2026-06-18 12:00:58,2026-06-23 12:00:00
964,worker-dr-use1-eks-01,worker,active,dr-use1-eks,2026-06-23 11:54:39,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.16}",2026-06-04 21:58:12,2026-06-23 12:00:00
965,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:58:19,"{""version"":""1.4.2"",""queue_depth"":45,""load"":0.66}",2026-06-20 00:45:31,2026-06-23 12:00:00
966,worker-prod-usw2-eks-00,worker,active,prod-usw2-eks,2026-06-23 11:54:35,"{""version"":""1.4.2"",""queue_depth"":10,""load"":0.64}",2026-06-06 04:13:49,2026-06-23 12:00:00
967,worker-dr-use1-eks-04,worker,active,dr-use1-eks,2026-06-23 11:56:28,"{""version"":""1.4.2"",""queue_depth"":23,""load"":0.6}",2026-05-31 14:23:44,2026-06-23 12:00:00
968,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:54:11,"{""version"":""1.4.2"",""queue_depth"":25,""load"":0.88}",2026-06-16 18:52:13,2026-06-23 12:00:00
969,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:56:39,"{""version"":""1.4.2"",""queue_depth"":2,""load"":0.47}",2026-05-29 23:33:48,2026-06-23 12:00:00
970,cluster_manager-prod-use2-eks-00,cluster_manager,active,prod-use2-eks,2026-06-23 11:52:14,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.43}",2026-06-23 10:29:19,2026-06-23 12:00:00
971,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:55:23,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.09}",2026-06-12 15:50:20,2026-06-23 12:00:00
972,cluster_manager-dr-use1-eks-01,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:50:44,"{""version"":""1.4.2"",""queue_depth"":9,""load"":0.85}",2026-06-22 14:40:08,2026-06-23 12:00:00
973,strategist-staging-use2-eks-00,strategist,degraded,staging-use2-eks,2026-06-23 11:55:07,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.63}",2026-06-04 22:50:39,2026-06-23 12:00:00
974,worker-prod-usw2-eks-05,worker,active,prod-usw2-eks,2026-06-23 11:58:45,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.8}",2026-06-23 08:20:34,2026-06-23 12:00:00
975,cluster_manager-prod-usw2-eks-00,cluster_manager,active,prod-usw2-eks,2026-06-23 11:52:00,"{""version"":""1.4.2"",""queue_depth"":33,""load"":0.09}",2026-05-29 14:18:09,2026-06-23 12:00:00
976,cluster_manager-prod-usw2-eks-01,cluster_manager,degraded,prod-usw2-eks,2026-06-23 11:53:16,"{""version"":""1.4.2"",""queue_depth"":5,""load"":0.01}",2026-06-08 08:10:39,2026-06-23 12:00:00
977,cluster_manager-prod-usw2-eks-01,cluster_manager,idle,prod-usw2-eks,2026-06-23 11:50:34,"{""version"":""1.4.2"",""queue_depth"":25,""load"":0.63}",2026-06-09 10:38:14,2026-06-23 12:00:00
978,worker-staging-use2-eks-03,worker,degraded,staging-use2-eks,2026-06-23 11:50:42,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.84}",2026-06-04 14:07:30,2026-06-23 12:00:00
979,cluster_manager-staging-use2-eks-00,cluster_manager,active,staging-use2-eks,2026-06-23 11:57:10,"{""version"":""1.4.2"",""queue_depth"":33,""load"":0.45}",2026-05-29 13:12:04,2026-06-23 12:00:00
980,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:52:55,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.22}",2026-06-16 13:24:34,2026-06-23 12:00:00
981,worker-dr-use1-eks-03,worker,degraded,dr-use1-eks,2026-06-23 11:55:01,"{""version"":""1.4.2"",""queue_depth"":36,""load"":0.94}",2026-05-26 08:42:48,2026-06-23 12:00:00
982,worker-prod-usw2-eks-02,worker,active,prod-usw2-eks,2026-06-23 11:53:31,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.76}",2026-06-11 04:29:51,2026-06-23 12:00:00
983,cluster_manager-dr-use1-eks-00,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:57:56,"{""version"":""1.4.2"",""queue_depth"":19,""load"":0.69}",2026-05-28 08:04:23,2026-06-23 12:00:00
984,worker-dr-use1-eks-02,worker,active,dr-use1-eks,2026-06-23 11:52:44,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.31}",2026-06-15 17:39:05,2026-06-23 12:00:00
985,worker-prod-use2-eks-03,worker,active,prod-use2-eks,2026-06-23 11:57:54,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.38}",2026-05-31 02:01:14,2026-06-23 12:00:00
986,cluster_manager-prod-use2-eks-01,cluster_manager,degraded,prod-use2-eks,2026-06-23 11:50:09,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.23}",2026-05-29 23:14:44,2026-06-23 12:00:00
987,worker-prod-usw2-eks-04,worker,idle,prod-usw2-eks,2026-06-23 11:52:03,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.95}",2026-06-06 18:10:21,2026-06-23 12:00:00
988,worker-dr-use1-eks-04,worker,active,dr-use1-eks,2026-06-23 11:54:00,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.32}",2026-06-18 01:16:37,2026-06-23 12:00:00
989,worker-prod-usw2-eks-00,worker,degraded,prod-usw2-eks,2026-06-23 11:57:06,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.72}",2026-05-26 03:09:50,2026-06-23 12:00:00
990,worker-staging-use2-eks-02,worker,degraded,staging-use2-eks,2026-06-23 11:55:01,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.94}",2026-06-04 22:23:55,2026-06-23 12:00:00
991,worker-staging-use2-eks-04,worker,degraded,staging-use2-eks,2026-06-23 11:52:53,"{""version"":""1.4.2"",""queue_depth"":19,""load"":0.38}",2026-05-29 08:36:42,2026-06-23 12:00:00
992,worker-prod-usw2-eks-05,worker,degraded,prod-usw2-eks,2026-06-23 11:55:34,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.67}",2026-05-25 02:05:00,2026-06-23 12:00:00
993,worker-prod-usw2-eks-02,worker,active,prod-usw2-eks,2026-06-23 11:58:26,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.01}",2026-06-06 15:32:11,2026-06-23 12:00:00
994,worker-staging-use2-eks-00,worker,idle,staging-use2-eks,2026-06-23 11:51:51,"{""version"":""1.4.2"",""queue_depth"":14,""load"":0.73}",2026-06-12 06:35:58,2026-06-23 12:00:00
995,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:58:50,"{""version"":""1.4.2"",""queue_depth"":37,""load"":0.86}",2026-06-07 22:08:27,2026-06-23 12:00:00
996,worker-staging-use2-eks-00,worker,degraded,staging-use2-eks,2026-06-23 11:57:47,"{""version"":""1.4.2"",""queue_depth"":39,""load"":0.58}",2026-06-13 18:32:37,2026-06-23 12:00:00
997,strategist-dr-use1-eks-00,strategist,degraded,dr-use1-eks,2026-06-23 11:51:51,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.49}",2026-06-17 02:51:54,2026-06-23 12:00:00
998,worker-dr-use1-eks-01,worker,idle,dr-use1-eks,2026-06-23 11:56:06,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.17}",2026-06-04 04:13:56,2026-06-23 12:00:00
999,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:51:24,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.29}",2026-05-29 18:28:18,2026-06-23 12:00:00
1000,worker-prod-use2-eks-02,worker,active,prod-use2-eks,2026-06-23 11:52:36,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.21}",2026-06-05 07:07:22,2026-06-23 12:00:00
1001,worker-prod-usw2-eks-02,worker,degraded,prod-usw2-eks,2026-06-23 11:57:11,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.67}",2026-06-06 05:15:24,2026-06-23 12:00:00
1002,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:52:29,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.2}",2026-06-16 23:08:38,2026-06-23 12:00:00
1003,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:57:20,"{""version"":""1.4.2"",""queue_depth"":9,""load"":0.84}",2026-06-11 20:14:38,2026-06-23 12:00:00
1004,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:57:45,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.9}",2026-05-30 03:28:39,2026-06-23 12:00:00
1005,cluster_manager-prod-use2-eks-01,cluster_manager,idle,prod-use2-eks,2026-06-23 11:59:36,"{""version"":""1.4.2"",""queue_depth"":7,""load"":0.67}",2026-05-26 16:11:54,2026-06-23 12:00:00
1006,worker-dr-use1-eks-03,worker,idle,dr-use1-eks,2026-06-23 11:59:10,"{""version"":""1.4.2"",""queue_depth"":1,""load"":0.71}",2026-06-21 15:15:23,2026-06-23 12:00:00
1007,worker-dr-use1-eks-05,worker,active,dr-use1-eks,2026-06-23 11:53:06,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.01}",2026-05-31 13:41:26,2026-06-23 12:00:00
1008,strategist-dr-use1-eks-00,strategist,active,dr-use1-eks,2026-06-23 11:57:02,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.47}",2026-06-21 09:22:47,2026-06-23 12:00:00
1009,worker-staging-use2-eks-03,worker,degraded,staging-use2-eks,2026-06-23 11:57:49,"{""version"":""1.4.2"",""queue_depth"":13,""load"":0.59}",2026-05-31 15:30:02,2026-06-23 12:00:00
1010,worker-prod-use2-eks-02,worker,idle,prod-use2-eks,2026-06-23 11:53:17,"{""version"":""1.4.2"",""queue_depth"":23,""load"":0.64}",2026-05-26 20:55:21,2026-06-23 12:00:00
1011,cluster_manager-dr-use1-eks-00,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:53:56,"{""version"":""1.4.2"",""queue_depth"":2,""load"":0.88}",2026-06-14 21:48:27,2026-06-23 12:00:00
1012,worker-dr-use1-eks-02,worker,degraded,dr-use1-eks,2026-06-23 11:54:28,"{""version"":""1.4.2"",""queue_depth"":2,""load"":0.7}",2026-05-30 19:27:06,2026-06-23 12:00:00
1013,worker-dr-use1-eks-04,worker,active,dr-use1-eks,2026-06-23 11:58:43,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.1}",2026-06-15 06:28:06,2026-06-23 12:00:00
1014,worker-dr-use1-eks-01,worker,degraded,dr-use1-eks,2026-06-23 11:53:27,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.34}",2026-06-13 18:55:21,2026-06-23 12:00:00
1015,worker-prod-usw2-eks-05,worker,idle,prod-usw2-eks,2026-06-23 11:54:49,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.71}",2026-06-05 14:45:56,2026-06-23 12:00:00
1016,worker-staging-use2-eks-01,worker,idle,staging-use2-eks,2026-06-23 11:58:09,"{""version"":""1.4.2"",""queue_depth"":46,""load"":0.72}",2026-05-27 17:06:19,2026-06-23 12:00:00
1017,strategist-dr-use1-eks-00,strategist,active,dr-use1-eks,2026-06-23 11:57:28,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.57}",2026-05-28 13:32:32,2026-06-23 12:00:00
1018,strategist-prod-usw2-eks-00,strategist,active,prod-usw2-eks,2026-06-23 11:54:22,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.69}",2026-06-16 19:56:43,2026-06-23 12:00:00
1019,worker-staging-use2-eks-00,worker,active,staging-use2-eks,2026-06-23 11:50:58,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.2}",2026-06-14 23:06:47,2026-06-23 12:00:00
1020,worker-dr-use1-eks-00,worker,idle,dr-use1-eks,2026-06-23 11:58:49,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.31}",2026-05-31 00:50:31,2026-06-23 12:00:00
1021,worker-staging-use2-eks-05,worker,degraded,staging-use2-eks,2026-06-23 11:55:30,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.42}",2026-06-23 07:07:48,2026-06-23 12:00:00
1022,worker-prod-usw2-eks-05,worker,idle,prod-usw2-eks,2026-06-23 11:55:26,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.44}",2026-06-21 22:44:19,2026-06-23 12:00:00
1023,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:57:45,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.4}",2026-06-15 04:29:15,2026-06-23 12:00:00
1024,worker-prod-use2-eks-01,worker,active,prod-use2-eks,2026-06-23 11:58:58,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.01}",2026-06-10 19:36:33,2026-06-23 12:00:00
1025,worker-dr-use1-eks-03,worker,degraded,dr-use1-eks,2026-06-23 11:50:55,"{""version"":""1.4.2"",""queue_depth"":38,""load"":0.03}",2026-06-16 00:04:33,2026-06-23 12:00:00
1026,worker-staging-use2-eks-01,worker,active,staging-use2-eks,2026-06-23 11:56:15,"{""version"":""1.4.2"",""queue_depth"":30,""load"":0.21}",2026-05-28 23:41:52,2026-06-23 12:00:00
1027,strategist-prod-use2-eks-00,strategist,active,prod-use2-eks,2026-06-23 11:55:51,"{""version"":""1.4.2"",""queue_depth"":5,""load"":0.6}",2026-06-21 17:53:21,2026-06-23 12:00:00
1028,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:50:42,"{""version"":""1.4.2"",""queue_depth"":13,""load"":0.93}",2026-05-27 23:54:28,2026-06-23 12:00:00
1029,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:58:30,"{""version"":""1.4.2"",""queue_depth"":5,""load"":0.62}",2026-06-05 06:55:35,2026-06-23 12:00:00
1030,worker-prod-use2-eks-04,worker,active,prod-use2-eks,2026-06-23 11:58:15,"{""version"":""1.4.2"",""queue_depth"":25,""load"":0.72}",2026-06-15 10:38:35,2026-06-23 12:00:00
1031,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:50:41,"{""version"":""1.4.2"",""queue_depth"":30,""load"":0.29}",2026-06-07 01:09:35,2026-06-23 12:00:00
1032,cluster_manager-dr-use1-eks-01,cluster_manager,active,dr-use1-eks,2026-06-23 11:53:00,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.94}",2026-06-16 04:36:33,2026-06-23 12:00:00
1033,worker-dr-use1-eks-01,worker,idle,dr-use1-eks,2026-06-23 11:55:12,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.01}",2026-06-08 15:49:46,2026-06-23 12:00:00
1034,worker-prod-use2-eks-00,worker,active,prod-use2-eks,2026-06-23 11:57:01,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.81}",2026-06-16 18:02:46,2026-06-23 12:00:00
1035,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:58:28,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.33}",2026-05-25 16:15:39,2026-06-23 12:00:00
1036,worker-dr-use1-eks-04,worker,idle,dr-use1-eks,2026-06-23 11:59:50,"{""version"":""1.4.2"",""queue_depth"":14,""load"":0.13}",2026-06-17 06:57:58,2026-06-23 12:00:00
1037,worker-prod-use2-eks-03,worker,degraded,prod-use2-eks,2026-06-23 11:53:20,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.75}",2026-05-31 06:05:00,2026-06-23 12:00:00
1038,cluster_manager-prod-usw2-eks-01,cluster_manager,degraded,prod-usw2-eks,2026-06-23 11:53:13,"{""version"":""1.4.2"",""queue_depth"":5,""load"":0.69}",2026-06-23 09:48:39,2026-06-23 12:00:00
1039,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:58:02,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.09}",2026-06-07 10:36:56,2026-06-23 12:00:00
1040,worker-prod-use2-eks-03,worker,active,prod-use2-eks,2026-06-23 11:54:55,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.02}",2026-06-03 12:49:06,2026-06-23 12:00:00
1041,strategist-prod-use2-eks-00,strategist,active,prod-use2-eks,2026-06-23 11:51:21,"{""version"":""1.4.2"",""queue_depth"":19,""load"":0.03}",2026-06-09 08:56:01,2026-06-23 12:00:00
1042,cluster_manager-dr-use1-eks-01,cluster_manager,active,dr-use1-eks,2026-06-23 11:54:29,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.32}",2026-06-02 18:54:07,2026-06-23 12:00:00
1043,worker-dr-use1-eks-02,worker,idle,dr-use1-eks,2026-06-23 11:52:23,"{""version"":""1.4.2"",""queue_depth"":46,""load"":0.4}",2026-06-14 22:26:42,2026-06-23 12:00:00
1044,worker-prod-use2-eks-04,worker,active,prod-use2-eks,2026-06-23 11:52:01,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.12}",2026-06-21 17:52:30,2026-06-23 12:00:00
1045,cluster_manager-staging-use2-eks-00,cluster_manager,active,staging-use2-eks,2026-06-23 11:52:54,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.01}",2026-06-04 09:58:51,2026-06-23 12:00:00
1046,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:56:42,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.01}",2026-05-26 09:00:00,2026-06-23 12:00:00
1047,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:56:39,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.26}",2026-06-16 01:36:22,2026-06-23 12:00:00
1048,worker-dr-use1-eks-05,worker,degraded,dr-use1-eks,2026-06-23 11:59:20,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.29}",2026-05-26 21:16:31,2026-06-23 12:00:00
1049,worker-prod-usw2-eks-05,worker,active,prod-usw2-eks,2026-06-23 11:54:32,"{""version"":""1.4.2"",""queue_depth"":23,""load"":0.12}",2026-06-06 13:44:02,2026-06-23 12:00:00
1050,worker-staging-use2-eks-05,worker,degraded,staging-use2-eks,2026-06-23 11:57:44,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.08}",2026-06-20 06:55:42,2026-06-23 12:00:00
1051,cluster_manager-prod-usw2-eks-00,cluster_manager,active,prod-usw2-eks,2026-06-23 11:51:07,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.59}",2026-06-12 10:24:46,2026-06-23 12:00:00
1052,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:59:17,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.42}",2026-06-18 00:25:00,2026-06-23 12:00:00
1053,worker-prod-usw2-eks-05,worker,degraded,prod-usw2-eks,2026-06-23 11:54:21,"{""version"":""1.4.2"",""queue_depth"":45,""load"":0.82}",2026-06-11 02:18:00,2026-06-23 12:00:00
1054,worker-staging-use2-eks-02,worker,active,staging-use2-eks,2026-06-23 11:54:44,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.57}",2026-06-01 07:53:27,2026-06-23 12:00:00
1055,strategist-prod-usw2-eks-00,strategist,degraded,prod-usw2-eks,2026-06-23 11:50:03,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.11}",2026-06-02 06:15:35,2026-06-23 12:00:00
1056,worker-prod-usw2-eks-02,worker,active,prod-usw2-eks,2026-06-23 11:51:30,"{""version"":""1.4.2"",""queue_depth"":10,""load"":0.03}",2026-05-25 21:02:10,2026-06-23 12:00:00
1057,worker-dr-use1-eks-01,worker,degraded,dr-use1-eks,2026-06-23 11:52:47,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.9}",2026-06-06 10:36:24,2026-06-23 12:00:00
1058,cluster_manager-prod-use2-eks-01,cluster_manager,degraded,prod-use2-eks,2026-06-23 11:53:06,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.72}",2026-06-04 18:51:53,2026-06-23 12:00:00
1059,worker-dr-use1-eks-01,worker,idle,dr-use1-eks,2026-06-23 11:51:39,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.13}",2026-05-24 14:43:31,2026-06-23 12:00:00
1060,cluster_manager-staging-use2-eks-01,cluster_manager,idle,staging-use2-eks,2026-06-23 11:50:06,"{""version"":""1.4.2"",""queue_depth"":46,""load"":0.47}",2026-06-02 22:49:18,2026-06-23 12:00:00
1061,cluster_manager-staging-use2-eks-00,cluster_manager,degraded,staging-use2-eks,2026-06-23 11:51:08,"{""version"":""1.4.2"",""queue_depth"":1,""load"":0.32}",2026-05-31 04:16:29,2026-06-23 12:00:00
1062,worker-prod-use2-eks-00,worker,degraded,prod-use2-eks,2026-06-23 11:58:32,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.5}",2026-05-28 17:08:58,2026-06-23 12:00:00
1063,worker-dr-use1-eks-05,worker,active,dr-use1-eks,2026-06-23 11:59:10,"{""version"":""1.4.2"",""queue_depth"":30,""load"":0.24}",2026-06-15 00:01:42,2026-06-23 12:00:00
1064,cluster_manager-prod-use2-eks-01,cluster_manager,degraded,prod-use2-eks,2026-06-23 11:52:41,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.23}",2026-06-17 12:54:09,2026-06-23 12:00:00
1065,worker-prod-use2-eks-02,worker,degraded,prod-use2-eks,2026-06-23 11:58:48,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.01}",2026-06-03 21:55:01,2026-06-23 12:00:00
1066,worker-prod-usw2-eks-02,worker,degraded,prod-usw2-eks,2026-06-23 11:56:33,"{""version"":""1.4.2"",""queue_depth"":39,""load"":0.75}",2026-06-20 02:28:31,2026-06-23 12:00:00
1067,cluster_manager-prod-use2-eks-01,cluster_manager,idle,prod-use2-eks,2026-06-23 11:50:12,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.08}",2026-05-26 02:08:45,2026-06-23 12:00:00
